lakename,year4,daynum,sampledate,depth,depth_id,totp,tot_kjdl_n,nh34,no23,po4,tn
"Tuesday Lake",1996,236,1996-08-23,2.00,5,12.636,,,,,
"Tuesday Lake",1996,236,1996-08-23,2.90,6,24.467,,,,,
"Tuesday Lake",1996,236,1996-08-23,12.00,7,34.182,935.903,,3.794,7.533,
"Tuesday Lake",1997,150,1997-05-30,0.00,1,11.435,371.745,,7.503,2.211,
"Tuesday Lake",1997,150,1997-05-30,0.41,2,9.062,371.745,,17.106,4.360,
"Tuesday Lake",1997,150,1997-05-30,0.83,3,9.664,371.745,,13.063,3.237,
"Tuesday Lake",1997,150,1997-05-30,1.50,4,8.557,,,,,
"Tuesday Lake",1997,150,1997-05-30,1.92,5,6.464,,,,,
"Tuesday Lake",1997,150,1997-05-30,3.30,6,9.643,,,,,
"Tuesday Lake",1997,150,1997-05-30,12.00,7,27.627,1030.571,,3.798,8.579,
"Tuesday Lake",1997,164,1997-06-13,0.00,1,5.340,382.810,,,,
"Tuesday Lake",1997,164,1997-06-13,0.72,2,7.021,382.810,,,,
"Tuesday Lake",1997,164,1997-06-13,1.30,3,6.291,382.810,,,,
"Tuesday Lake",1997,164,1997-06-13,1.90,4,6.436,,,,,
"Tuesday Lake",1997,164,1997-06-13,2.40,5,9.175,,,,,
"Tuesday Lake",1997,164,1997-06-13,3.40,6,14.232,,,,,
"Tuesday Lake",1997,164,1997-06-13,12.00,7,20.707,1064.436,,,,
"Tuesday Lake",1997,171,1997-06-20,0.00,1,12.616,486.615,,,,
"Tuesday Lake",1997,171,1997-06-20,0.45,2,7.135,486.615,,,,
"Tuesday Lake",1997,171,1997-06-20,0.95,3,14.267,486.615,,,,
"Tuesday Lake",1997,171,1997-06-20,1.70,4,9.386,,,,,
"Tuesday Lake",1997,171,1997-06-20,2.10,5,7.823,,,,,
"Tuesday Lake",1997,171,1997-06-20,3.70,6,13.007,,,,,
"Tuesday Lake",1997,171,1997-06-20,12.00,7,32.105,1058.024,,,,
"Tuesday Lake",1997,178,1997-06-27,0.00,1,8.193,431.008,32.051,0.841,1.729,
"Tuesday Lake",1997,178,1997-06-27,0.63,2,15.400,431.008,28.925,1.496,3.225,
"Tuesday Lake",1997,178,1997-06-27,1.10,3,15.938,431.008,28.370,0.591,1.174,
"Tuesday Lake",1997,178,1997-06-27,1.70,4,13.433,,,,,
"Tuesday Lake",1997,178,1997-06-27,2.10,5,12.386,,,,,
"Tuesday Lake",1997,178,1997-06-27,3.10,6,17.104,,,,,
"Tuesday Lake",1997,178,1997-06-27,12.00,7,31.263,1296.227,590.078,4.355,4.099,
"Tuesday Lake",1997,185,1997-07-04,0.00,1,12.457,356.471,,,,
"Tuesday Lake",1997,185,1997-07-04,0.41,2,12.261,356.471,,,,
"Tuesday Lake",1997,185,1997-07-04,0.90,3,12.972,356.471,,,,
"Tuesday Lake",1997,185,1997-07-04,1.60,4,11.418,,,,,
"Tuesday Lake",1997,185,1997-07-04,2.10,5,11.585,,,,,
"Tuesday Lake",1997,185,1997-07-04,3.20,6,14.587,,,,,
"Tuesday Lake",1997,185,1997-07-04,12.00,7,31.120,1225.204,,,,
"Tuesday Lake",1997,192,1997-07-11,0.00,1,10.287,347.032,,,,
"Tuesday Lake",1997,192,1997-07-11,0.40,2,10.935,347.032,,,,
"Tuesday Lake",1997,192,1997-07-11,0.90,3,11.769,347.032,,,,
"Tuesday Lake",1997,192,1997-07-11,1.60,4,10.479,,,,,
"Tuesday Lake",1997,192,1997-07-11,2.10,5,11.241,,,,,
"Tuesday Lake",1997,192,1997-07-11,3.10,6,14.841,,,,,
"Tuesday Lake",1997,192,1997-07-11,12.00,7,33.744,1292.790,,,,
"Tuesday Lake",1997,199,1997-07-18,0.00,1,11.164,440.929,,,,
"Tuesday Lake",1997,199,1997-07-18,0.25,2,7.489,440.929,,,,
"Tuesday Lake",1997,199,1997-07-18,1.00,3,9.625,440.929,,,,
"Tuesday Lake",1997,199,1997-07-18,1.80,4,15.649,,,,,
"Tuesday Lake",1997,199,1997-07-18,2.20,5,11.081,,,,,
"Tuesday Lake",1997,199,1997-07-18,3.20,6,15.935,,,,,
"Tuesday Lake",1997,199,1997-07-18,12.00,7,47.369,1307.191,,,,
"Tuesday Lake",1997,206,1997-07-25,0.00,1,16.382,386.870,,,,
"Tuesday Lake",1997,206,1997-07-25,0.46,2,11.570,386.870,,,,
"Tuesday Lake",1997,206,1997-07-25,1.00,3,19.018,386.870,,,,
"Tuesday Lake",1997,206,1997-07-25,1.75,4,12.557,,,,,
"Tuesday Lake",1997,206,1997-07-25,2.30,5,6.387,,,,,
"Tuesday Lake",1997,206,1997-07-25,3.40,6,34.007,,,,,
"Tuesday Lake",1997,206,1997-07-25,12.00,7,30.919,1443.343,,,,
"Tuesday Lake",1997,213,1997-08-01,0.00,1,6.895,388.404,,,,
"Tuesday Lake",1997,213,1997-08-01,0.45,2,6.668,388.404,,,,
"Tuesday Lake",1997,213,1997-08-01,1.00,3,6.553,388.404,,,,
"Tuesday Lake",1997,213,1997-08-01,1.70,4,10.638,,,,,
"Tuesday Lake",1997,213,1997-08-01,2.20,5,9.359,,,,,
"Tuesday Lake",1997,213,1997-08-01,3.40,6,12.349,,,,,
"Tuesday Lake",1997,213,1997-08-01,12.00,7,28.338,1137.656,,,,
"Tuesday Lake",1997,220,1997-08-08,0.00,1,4.413,427.968,,,,
"Tuesday Lake",1997,220,1997-08-08,0.43,2,6.127,427.968,,,,
"Tuesday Lake",1997,220,1997-08-08,0.95,3,11.867,427.968,,,,
"Tuesday Lake",1997,220,1997-08-08,1.75,4,6.613,,,,,
"Tuesday Lake",1997,220,1997-08-08,2.22,5,5.740,,,,,
"Tuesday Lake",1997,220,1997-08-08,3.30,6,8.496,,,,,
"Tuesday Lake",1997,220,1997-08-08,12.00,7,25.586,1130.600,,,,
"Tuesday Lake",1997,227,1997-08-15,0.00,1,11.387,344.876,,,,
"Tuesday Lake",1997,227,1997-08-15,0.40,2,9.254,344.876,,,,
"Tuesday Lake",1997,227,1997-08-15,0.80,3,15.372,344.876,,,,
"Tuesday Lake",1997,227,1997-08-15,1.60,4,9.883,,,,,
"Tuesday Lake",1997,227,1997-08-15,2.20,5,10.250,,,,,
"Peter Lake",1991,204,1991-07-23,0.00,1,7.000,364.000,17.350,3.003,1.000,
"Peter Lake",1991,204,1991-07-23,1.00,2,8.000,389.000,14.343,1.953,3.000,
"Peter Lake",1991,204,1991-07-23,2.00,3,9.000,336.000,10.606,1.486,0.000,
"Peter Lake",1991,204,1991-07-23,3.50,4,8.000,336.000,10.037,2.135,2.000,
"Peter Lake",1991,204,1991-07-23,4.90,5,8.000,357.000,9.860,2.008,3.000,
"Peter Lake",1991,204,1991-07-23,7.75,6,13.000,391.000,16.473,2.484,3.000,
"Peter Lake",1991,204,1991-07-23,12.00,7,25.000,775.000,143.523,2.263,2.000,
"Peter Lake",1991,211,1991-07-30,0.00,1,22.000,368.000,,,,
"Peter Lake",1991,211,1991-07-30,0.90,2,11.000,373.000,7.661,1.453,1.000,
"Peter Lake",1991,211,1991-07-30,2.00,3,11.000,333.000,6.459,1.507,1.000,
"Peter Lake",1991,211,1991-07-30,3.40,4,7.000,325.000,14.784,,,
"Peter Lake",1991,211,1991-07-30,4.50,5,11.000,344.000,9.184,1.555,1.000,
"Peter Lake",1991,211,1991-07-30,7.50,6,19.000,342.000,7.893,1.201,1.000,
"Peter Lake",1991,211,1991-07-30,12.00,7,41.000,754.000,147.557,1.276,4.000,
"Peter Lake",1991,218,1991-08-06,0.00,1,10.000,288.000,4.556,0.463,2.000,
"Peter Lake",1991,218,1991-08-06,1.00,2,8.000,289.000,5.521,0.119,3.000,
"Peter Lake",1991,218,1991-08-06,2.00,3,9.000,271.000,4.309,0.058,3.000,
"Peter Lake",1991,218,1991-08-06,3.60,4,9.000,296.000,5.196,0.510,3.000,
"Peter Lake",1991,218,1991-08-06,5.00,5,10.000,274.000,6.085,0.854,4.000,
"Peter Lake",1991,218,1991-08-06,8.00,6,18.000,317.000,3.891,0.648,2.000,
"Peter Lake",1991,218,1991-08-06,12.00,7,35.000,703.000,194.154,0.552,9.000,
"Peter Lake",1991,225,1991-08-13,0.00,1,12.000,317.000,8.638,0.579,1.000,
"Peter Lake",1991,225,1991-08-13,1.30,2,10.000,312.000,5.292,0.650,2.000,
"Peter Lake",1991,225,1991-08-13,2.40,3,8.000,345.000,5.186,0.738,1.000,
"Peter Lake",1991,225,1991-08-13,4.00,4,11.000,326.000,10.641,1.968,1.000,
"Peter Lake",1991,225,1991-08-13,5.00,5,10.000,354.000,7.421,2.446,4.000,
"Peter Lake",1991,225,1991-08-13,7.40,6,15.000,402.000,6.986,1.614,2.000,
"Peter Lake",1991,225,1991-08-13,12.00,7,38.000,946.000,288.331,1.136,7.000,
"Peter Lake",1991,232,1991-08-20,0.00,1,12.000,280.000,9.608,1.294,5.000,
"Peter Lake",1991,232,1991-08-20,1.00,2,10.000,267.000,9.888,0.940,5.000,
"Peter Lake",1991,232,1991-08-20,2.00,3,9.000,303.000,9.955,0.752,5.000,
"Peter Lake",1991,232,1991-08-20,3.40,4,11.000,317.000,10.921,0.602,6.000,
"Peter Lake",1991,232,1991-08-20,4.50,5,11.000,295.000,6.031,0.662,5.000,
"Peter Lake",1991,232,1991-08-20,7.30,6,16.000,306.000,8.821,0.940,5.000,
"Peter Lake",1991,232,1991-08-20,12.00,7,36.000,723.000,215.765,1.482,9.000,
"Peter Lake",1991,239,1991-08-27,0.00,1,11.000,275.000,,,,
"Peter Lake",1991,239,1991-08-27,1.10,2,10.000,296.000,,,,
"Peter Lake",1991,239,1991-08-27,2.12,3,8.000,320.000,,,,
"Peter Lake",1991,239,1991-08-27,3.67,4,8.000,336.000,,,,
"Peter Lake",1991,239,1991-08-27,4.90,5,10.000,279.000,,,,
"Peter Lake",1991,239,1991-08-27,7.74,6,16.000,307.000,,,,
"Peter Lake",1991,239,1991-08-27,12.00,7,34.000,714.000,,,,
"Peter Lake",1991,246,1991-09-03,0.00,1,6.000,345.000,,,,
"Peter Lake",1991,246,1991-09-03,0.85,2,7.000,388.000,,,,
"Peter Lake",1991,246,1991-09-03,2.20,3,9.000,350.000,,,,
"Peter Lake",1991,246,1991-09-03,4.00,4,10.000,430.000,,,,
"Peter Lake",1991,246,1991-09-03,5.50,5,11.000,417.000,,,,
"Peter Lake",1991,246,1991-09-03,8.40,6,21.000,398.000,,,,
"Peter Lake",1991,246,1991-09-03,12.00,7,29.000,703.000,,,,
"Peter Lake",1992,141,1992-05-20,0.00,1,12.320,347.150,,,,
"Peter Lake",1992,141,1992-05-20,0.95,2,13.320,448.790,,,,
"Peter Lake",1992,141,1992-05-20,1.85,3,14.770,339.810,,,,
"Peter Lake",1992,141,1992-05-20,3.20,4,11.920,314.620,,,,
"Peter Lake",1992,141,1992-05-20,4.10,5,13.170,286.180,,,,
"Peter Lake",1992,141,1992-05-20,6.10,6,26.380,339.760,,,,
"Peter Lake",1992,141,1992-05-20,12.00,7,33.150,521.880,,,,
"Peter Lake",1992,148,1992-05-27,0.00,1,5.650,272.000,15.020,0.080,11.000,
"Peter Lake",1992,148,1992-05-27,0.90,2,14.010,262.650,15.370,0.000,0.000,
"Peter Lake",1992,148,1992-05-27,1.85,3,12.250,350.510,18.330,0.000,14.000,
"Peter Lake",1992,148,1992-05-27,3.20,4,11.910,342.320,13.500,0.000,2.000,
"Peter Lake",1992,148,1992-05-27,4.25,5,14.520,373.770,7.670,0.000,7.000,
"Peter Lake",1992,148,1992-05-27,6.40,6,21.780,420.570,11.180,0.000,4.000,
"Peter Lake",1992,148,1992-05-27,12.00,7,34.050,902.660,467.400,0.000,13.000,
"Peter Lake",1992,155,1992-06-03,0.00,1,14.980,644.280,,,,
"Peter Lake",1992,155,1992-06-03,1.00,2,7.750,373.540,,,,
"Peter Lake",1992,155,1992-06-03,2.00,3,8.530,341.850,,,,
"Peter Lake",1992,155,1992-06-03,3.40,4,6.440,295.060,,,,
"Peter Lake",1992,155,1992-06-03,4.60,5,5.880,351.920,,,,
"Peter Lake",1992,155,1992-06-03,7.00,6,22.860,323.230,,,,
"Peter Lake",1992,155,1992-06-03,12.00,7,34.200,868.620,,,,
"Peter Lake",1992,162,1992-06-10,0.00,1,8.300,258.240,8.160,1.360,4.000,
"Peter Lake",1992,162,1992-06-10,0.90,2,0.000,293.300,7.500,1.410,6.000,
"Peter Lake",1992,162,1992-06-10,1.95,3,0.000,283.140,12.810,0.950,4.000,
"Peter Lake",1992,162,1992-06-10,3.35,4,9.990,275.510,2.990,1.430,5.000,
"Peter Lake",1992,162,1992-06-10,4.50,5,25.720,174.000,3.260,1.020,3.000,
"Peter Lake",1992,162,1992-06-10,6.90,6,17.430,200.440,28.440,1.300,5.000,
"Peter Lake",1992,162,1992-06-10,12.00,7,34.540,600.380,290.790,1.210,12.000,
"Peter Lake",1992,169,1992-06-17,0.00,1,3.540,581.510,,,,
"Peter Lake",1992,169,1992-06-17,0.75,2,5.430,547.890,,,,
"Peter Lake",1992,169,1992-06-17,1.40,3,5.630,502.580,,,,
"Peter Lake",1992,169,1992-06-17,2.35,4,3.370,428.020,,,,
"Peter Lake",1992,169,1992-06-17,2.85,5,5.900,415.200,,,,
"Peter Lake",1992,169,1992-06-17,3.60,6,5.900,282.430,,,,
"Peter Lake",1992,169,1992-06-17,12.00,7,27.630,771.120,,,,
"Peter Lake",1992,176,1992-06-24,0.00,1,0.000,219.720,10.810,1.810,6.000,
"Peter Lake",1992,176,1992-06-24,0.80,2,12.480,138.730,9.180,2.470,6.000,
"Peter Lake",1992,176,1992-06-24,1.80,3,8.650,346.650,8.920,1.770,6.000,
"Peter Lake",1992,176,1992-06-24,3.50,4,10.700,410.390,11.340,2.140,6.000,
"Peter Lake",1992,176,1992-06-24,5.00,5,7.090,291.390,8.350,1.540,7.000,
"Peter Lake",1992,176,1992-06-24,7.10,6,17.880,224.500,9.590,3.870,8.000,
"Peter Lake",1992,176,1992-06-24,12.00,7,60.270,887.870,335.700,1.440,20.000,
"Peter Lake",1992,183,1992-07-01,0.00,1,8.130,469.420,,,,
"Peter Lake",1992,183,1992-07-01,0.90,2,8.130,432.450,,,,
"Peter Lake",1992,183,1992-07-01,1.90,3,7.950,375.010,,,,
"Peter Lake",1992,183,1992-07-01,3.60,4,7.650,313.090,,,,
"Peter Lake",1992,183,1992-07-01,5.10,5,10.960,218.820,,,,
"Peter Lake",1992,183,1992-07-01,7.10,6,12.930,205.940,,,,
"Peter Lake",1992,183,1992-07-01,12.00,7,34.250,530.060,,,,
"Peter Lake",1992,190,1992-07-08,0.00,1,13.680,329.070,7.580,5.370,5.000,
"Peter Lake",1992,190,1992-07-08,0.70,2,12.380,407.610,16.200,5.550,7.000,
"Peter Lake",1992,190,1992-07-08,1.40,3,13.710,468.310,12.050,4.520,7.000,
"Peter Lake",1992,190,1992-07-08,2.90,4,3.180,317.590,8.270,7.440,3.000,
"Peter Lake",1992,190,1992-07-08,4.00,5,4.680,236.390,6.400,7.410,6.000,
"Peter Lake",1992,190,1992-07-08,6.40,6,6.300,154.270,5.780,4.470,7.000,
"Peter Lake",1992,190,1992-07-08,12.00,7,21.140,593.960,261.470,2.900,9.000,
"Peter Lake",1992,197,1992-07-15,0.00,1,6.700,131.830,,,,
"Peter Lake",1992,197,1992-07-15,0.85,2,8.410,299.950,,,,
"Peter Lake",1992,197,1992-07-15,1.60,3,6.780,482.910,,,,
"Peter Lake",1992,197,1992-07-15,2.95,4,7.530,414.410,,,,
"Peter Lake",1992,197,1992-07-15,3.90,5,7.860,356.190,,,,
"Peter Lake",1992,197,1992-07-15,6.10,6,16.480,306.610,,,,
"Peter Lake",1992,197,1992-07-15,12.00,7,39.800,540.770,,,,
"Peter Lake",1992,204,1992-07-22,0.00,1,11.230,292.630,8.010,1.690,5.000,
"Peter Lake",1992,204,1992-07-22,0.80,2,8.110,385.180,6.540,1.770,14.000,
"Peter Lake",1992,204,1992-07-22,1.75,3,14.360,387.220,6.900,2.060,4.000,
"Peter Lake",1992,204,1992-07-22,3.75,4,10.650,349.570,6.310,1.170,5.000,
"Peter Lake",1992,204,1992-07-22,4.40,5,9.390,247.170,6.170,1.750,5.000,
"Peter Lake",1992,204,1992-07-22,6.90,6,21.470,247.760,5.850,1.090,9.000,
"Peter Lake",1992,204,1992-07-22,12.00,7,39.200,526.380,224.160,1.200,4.000,
"Peter Lake",1992,211,1992-07-29,0.00,1,8.300,282.850,,,,
"Peter Lake",1992,211,1992-07-29,0.90,2,8.380,329.550,,,,
"Peter Lake",1992,211,1992-07-29,1.30,3,8.080,322.710,,,,
"Peter Lake",1992,211,1992-07-29,3.10,4,8.140,381.040,,,,
"Peter Lake",1992,211,1992-07-29,4.10,5,7.370,285.700,,,,
"Peter Lake",1992,211,1992-07-29,6.50,6,12.860,312.180,,,,
"Peter Lake",1992,211,1992-07-29,12.00,7,50.830,882.430,,,,
"Peter Lake",1992,218,1992-08-05,0.00,1,7.520,376.940,8.970,3.830,8.000,
"Peter Lake",1992,218,1992-08-05,0.80,2,12.980,377.960,12.050,1.320,5.000,
"Peter Lake",1992,218,1992-08-05,1.70,3,9.690,497.330,9.200,0.000,4.000,
"Peter Lake",1992,218,1992-08-05,2.90,4,9.160,372.640,6.910,1.900,3.000,
"Peter Lake",1992,218,1992-08-05,4.00,5,8.120,299.030,8.850,3.460,6.000,
"Peter Lake",1992,218,1992-08-05,6.30,6,8.250,322.700,8.780,1.540,9.000,
"Peter Lake",1992,218,1992-08-05,12.00,7,72.000,1143.430,693.790,1.960,23.000,
"Peter Lake",1992,225,1992-08-12,0.00,1,9.340,201.770,,,,
"Peter Lake",1992,225,1992-08-12,0.90,2,9.620,232.570,,,,
"Peter Lake",1992,225,1992-08-12,1.70,3,10.320,333.350,,,,
"Peter Lake",1992,225,1992-08-12,3.00,4,9.870,398.880,,,,
"Peter Lake",1992,225,1992-08-12,4.00,5,9.360,273.580,,,,
"Peter Lake",1992,225,1992-08-12,6.50,6,11.220,225.270,,,,
"Peter Lake",1992,225,1992-08-12,12.00,7,42.360,515.170,,,,
"Peter Lake",1992,232,1992-08-19,0.00,1,9.040,301.570,22.250,0.000,1.000,
"Peter Lake",1992,232,1992-08-19,0.90,2,9.970,377.980,19.280,0.300,1.000,
"Peter Lake",1992,232,1992-08-19,1.80,3,9.260,402.630,17.140,0.300,1.000,
"Peter Lake",1992,232,1992-08-19,3.00,4,11.210,350.740,14.730,0.610,1.000,
"Peter Lake",1992,232,1992-08-19,3.95,5,8.610,247.470,14.610,0.670,1.000,
"Peter Lake",1992,232,1992-08-19,6.30,6,12.600,287.150,18.790,0.000,1.000,
"Peter Lake",1992,232,1992-08-19,12.00,7,44.830,681.910,328.080,1.130,3.000,
"Peter Lake",1992,239,1992-08-26,0.00,1,6.190,366.500,,,,
"Peter Lake",1992,239,1992-08-26,0.70,2,7.510,404.480,,,,
"Peter Lake",1992,239,1992-08-26,1.70,3,12.150,336.400,,,,
"Peter Lake",1992,239,1992-08-26,3.10,4,5.500,236.360,,,,
"Peter Lake",1992,239,1992-08-26,4.10,5,7.140,111.250,,,,
"Peter Lake",1992,239,1992-08-26,6.60,6,11.640,115.420,,,,
"Peter Lake",1992,239,1992-08-26,12.00,7,49.930,558.380,,,,
"Peter Lake",1992,246,1992-09-02,0.00,1,9.310,434.180,,,,
"Peter Lake",1992,246,1992-09-02,1.00,2,8.900,416.720,,,,
"Peter Lake",1992,246,1992-09-02,1.90,3,9.840,446.810,,,,
"Peter Lake",1992,246,1992-09-02,3.25,4,13.290,317.460,,,,
"Peter Lake",1992,246,1992-09-02,4.80,5,8.640,278.860,,,,
"Peter Lake",1992,246,1992-09-02,7.10,6,36.630,338.020,,,,
"Peter Lake",1992,246,1992-09-02,12.00,7,50.180,702.360,,,,
"Peter Lake",1992,253,1992-09-09,0.00,1,9.270,417.190,,,,
"Peter Lake",1992,253,1992-09-09,0.85,2,9.070,427.170,,,,
"Peter Lake",1992,253,1992-09-09,1.75,3,8.440,465.000,,,,
"Peter Lake",1992,253,1992-09-09,3.25,4,6.380,354.230,,,,
"Peter Lake",1992,253,1992-09-09,4.20,5,17.320,331.500,,,,
"Peter Lake",1992,253,1992-09-09,6.80,6,15.540,379.890,,,,
"Peter Lake",1992,253,1992-09-09,12.00,7,55.170,1120.480,,,,
"Peter Lake",1993,139,1993-05-19,0.00,1,18.534,373.081,0.000,5.497,1.000,
"Peter Lake",1993,139,1993-05-19,0.90,2,20.894,348.316,1.118,0.000,2.000,
"Peter Lake",1993,139,1993-05-19,1.80,3,23.203,423.757,0.723,0.629,1.000,
"Peter Lake",1993,139,1993-05-19,3.00,4,20.681,363.392,0.932,0.390,1.000,
"Peter Lake",1993,139,1993-05-19,3.90,5,18.670,278.402,0.000,0.910,2.000,
"Peter Lake",1993,139,1993-05-19,5.75,6,30.365,241.148,0.000,1.074,3.000,
"Peter Lake",1993,139,1993-05-19,12.00,7,31.368,430.019,156.171,1.068,2.000,
"Peter Lake",1993,146,1993-05-26,0.00,1,16.814,312.593,9.701,9.925,2.000,
"Peter Lake",1993,146,1993-05-26,0.60,2,13.859,374.759,9.577,8.917,1.000,
"Peter Lake",1993,146,1993-05-26,1.60,3,14.401,351.114,15.440,9.114,3.000,
"Peter Lake",1993,146,1993-05-26,2.90,4,11.513,301.332,12.477,6.324,2.000,
"Peter Lake",1993,146,1993-05-26,3.90,5,11.254,239.356,10.929,3.005,3.000,
"Peter Lake",1993,146,1993-05-26,5.85,6,18.618,256.237,10.599,2.736,2.000,
"Peter Lake",1993,146,1993-05-26,12.00,7,26.132,413.096,151.224,1.613,2.000,
"Peter Lake",1993,153,1993-06-02,0.00,1,24.580,414.602,10.638,11.537,3.000,
"Peter Lake",1993,153,1993-06-02,0.70,2,25.923,490.735,8.334,11.209,3.000,
"Peter Lake",1993,153,1993-06-02,1.40,3,20.734,507.207,4.751,4.255,3.000,
"Peter Lake",1993,153,1993-06-02,2.50,4,19.583,434.583,4.193,2.540,1.000,
"Peter Lake",1993,153,1993-06-02,3.50,5,14.754,374.019,4.741,2.520,3.000,
"Peter Lake",1993,153,1993-06-02,5.50,6,19.517,282.323,3.385,1.291,2.000,
"Peter Lake",1993,153,1993-06-02,12.00,7,23.312,379.362,133.613,1.215,2.000,
"Peter Lake",1993,160,1993-06-09,0.00,1,32.909,514.523,20.739,39.475,4.000,
"Peter Lake",1993,160,1993-06-09,0.75,2,31.172,574.431,16.755,38.104,3.000,
"Peter Lake",1993,160,1993-06-09,1.60,3,32.288,602.118,21.529,45.572,2.000,
"Peter Lake",1993,160,1993-06-09,2.75,4,32.830,532.076,13.432,30.516,0.000,
"Peter Lake",1993,160,1993-06-09,3.95,5,13.714,380.584,7.988,12.094,0.000,
"Peter Lake",1993,160,1993-06-09,6.10,6,19.940,284.188,17.061,8.972,5.000,
"Peter Lake",1993,160,1993-06-09,12.00,7,28.689,525.738,327.000,0.418,2.000,
"Peter Lake",1993,167,1993-06-16,0.00,1,51.881,616.316,89.413,79.911,5.000,
"Peter Lake",1993,167,1993-06-16,0.80,2,47.386,704.386,66.839,73.144,6.000,
"Peter Lake",1993,167,1993-06-16,1.80,3,44.639,990.986,69.577,68.072,5.000,
"Peter Lake",1993,167,1993-06-16,2.70,4,46.705,596.012,45.370,48.372,4.000,
"Peter Lake",1993,167,1993-06-16,3.70,5,36.042,416.855,32.693,33.231,2.000,
"Peter Lake",1993,167,1993-06-16,6.10,6,28.319,289.679,9.720,8.467,1.000,
"Peter Lake",1993,167,1993-06-16,12.00,7,34.104,424.289,250.000,2.548,2.000,
"Peter Lake",1993,174,1993-06-23,0.00,1,41.970,605.458,58.699,48.244,8.000,
"Peter Lake",1993,174,1993-06-23,0.80,2,35.788,592.612,35.208,37.943,5.000,
"Peter Lake",1993,174,1993-06-23,1.40,3,34.806,522.984,31.901,19.119,5.000,
"Peter Lake",1993,174,1993-06-23,2.60,4,31.053,332.170,4.007,6.312,4.000,
"Peter Lake",1993,174,1993-06-23,3.50,5,30.553,380.628,13.311,7.016,5.000,
"Peter Lake",1993,174,1993-06-23,5.60,6,26.944,319.699,61.937,2.132,13.000,
"Peter Lake",1993,174,1993-06-23,12.00,7,36.254,685.813,288.982,1.650,0.000,
"Peter Lake",1993,181,1993-06-30,0.00,1,25.141,418.173,0.000,4.579,2.000,
"Peter Lake",1993,181,1993-06-30,0.60,2,29.942,457.040,6.981,9.255,3.000,
"Peter Lake",1993,181,1993-06-30,1.30,3,26.547,546.614,7.117,9.887,4.000,
"Peter Lake",1993,181,1993-06-30,2.40,4,28.777,569.049,36.366,44.524,16.000,
"Peter Lake",1993,181,1993-06-30,3.30,5,30.305,539.005,12.030,20.707,5.000,
"Peter Lake",1993,181,1993-06-30,5.90,6,30.600,408.624,38.966,25.557,5.000,
"Peter Lake",1993,181,1993-06-30,12.00,7,42.376,585.342,405.775,5.034,4.000,
"Peter Lake",1993,188,1993-07-07,0.00,1,30.955,490.470,,,2.000,
"Peter Lake",1993,188,1993-07-07,0.50,2,27.937,607.275,,,2.000,
"Peter Lake",1993,188,1993-07-07,1.10,3,28.537,614.552,,,1.000,
"Peter Lake",1993,188,1993-07-07,1.90,4,27.687,551.768,,,1.000,
"Peter Lake",1993,188,1993-07-07,2.50,5,30.128,481.664,,,2.000,
"Peter Lake",1993,188,1993-07-07,4.20,6,31.760,402.482,,,2.000,
"Peter Lake",1993,188,1993-07-07,12.00,7,39.135,502.468,,,3.000,
"Peter Lake",1993,195,1993-07-14,0.00,1,30.733,707.771,,,1.000,
"Peter Lake",1993,195,1993-07-14,0.50,2,28.353,,,,3.000,
"Peter Lake",1993,195,1993-07-14,1.10,3,28.947,,,,4.000,
"Peter Lake",1993,195,1993-07-14,2.10,4,28.330,,,,3.000,
"Peter Lake",1993,195,1993-07-14,2.50,5,42.308,839.904,,,6.000,
"Peter Lake",1993,195,1993-07-14,4.10,6,37.951,,,,2.000,
"Peter Lake",1993,195,1993-07-14,12.00,7,37.575,580.418,,,4.000,
"Peter Lake",1993,202,1993-07-21,0.00,1,23.143,395.310,4.312,8.945,1.000,
"Peter Lake",1993,202,1993-07-21,0.70,2,28.231,,3.965,9.476,3.000,
"Peter Lake",1993,202,1993-07-21,1.50,3,27.113,,5.473,,3.000,
"Peter Lake",1993,202,1993-07-21,2.50,4,24.772,,16.066,38.543,2.000,
"Peter Lake",1993,202,1993-07-21,3.15,5,34.009,529.993,19.029,43.078,5.000,
"Peter Lake",1993,202,1993-07-21,4.50,6,36.640,,17.659,29.735,3.000,
"Peter Lake",1993,202,1993-07-21,12.00,7,49.120,865.418,405.637,1.577,5.000,
"Peter Lake",1993,209,1993-07-28,0.00,1,27.056,352.001,35.613,26.438,3.000,
"Peter Lake",1993,209,1993-07-28,1.00,2,30.239,,33.444,25.279,4.000,
"Peter Lake",1993,209,1993-07-28,2.10,3,17.971,,18.697,10.771,1.000,
"Peter Lake",1993,209,1993-07-28,3.60,4,19.934,432.499,22.274,31.523,2.000,
"Peter Lake",1993,209,1993-07-28,4.25,5,35.324,,1.227,3.014,4.000,
"Peter Lake",1993,209,1993-07-28,6.20,6,26.449,,10.424,2.506,3.000,
"Peter Lake",1993,209,1993-07-28,12.00,7,44.974,801.505,404.141,1.534,8.000,
"Peter Lake",1993,216,1993-08-04,0.00,1,21.373,641.684,6.303,30.800,1.000,
"Peter Lake",1993,216,1993-08-04,0.70,2,24.728,,0.000,33.547,2.000,
"Peter Lake",1993,216,1993-08-04,1.50,3,23.978,,0.000,38.283,3.000,
"Peter Lake",1993,216,1993-08-04,2.70,4,23.663,,8.621,31.879,0.000,
"Peter Lake",1993,216,1993-08-04,3.55,5,26.764,559.212,5.973,16.138,3.000,
