lakename,year4,daynum,sampledate,depth,depth_id,doc,DIC_uM,DIC_mg,air_pco2,water_pco2,tpc,tpn
"Paul Lake",1995,201,1995-07-20,0,1,,,1.38,1358.43,345.94,,
"Paul Lake",1995,201,1995-07-20,2.75,4,,,1.411,,,,
"Paul Lake",1995,201,1995-07-20,5,5,,,1.435,,,,
"Paul Lake",1995,201,1995-07-20,6.2,6,,,3.818,,,,
"Paul Lake",1995,205,1995-07-24,"Metalimnion",-2,4.39,,,,,1.11,0.11
"Paul Lake",1995,205,1995-07-24,"Epilimnion",-1,4.85,,,,,1.4,0.08
"Paul Lake",1995,205,1995-07-24,"Hypolimnion",7,5.04,,,,,2.65,0.37
"Paul Lake",1995,208,1995-07-27,0.7,2,,,1.386,,,,
"Paul Lake",1995,208,1995-07-27,1.5,3,,,1.403,,,,
"Paul Lake",1995,208,1995-07-27,0,1,,,1.425,1270.41,342.75,,
"Paul Lake",1995,208,1995-07-27,2.7,4,,,1.442,,,,
"Paul Lake",1995,208,1995-07-27,3.5,5,,,1.887,,,,
"Paul Lake",1995,208,1995-07-27,5.8,6,,,2.34,,,,
"Paul Lake",1995,212,1995-07-31,"Metalimnion",-2,4.51,,,,,0.75,0.08
"Paul Lake",1995,212,1995-07-31,"Epilimnion",-1,5.68,,,,,0.57,0.07
"Paul Lake",1995,212,1995-07-31,"Hypolimnion",7,6.56,,,,,2.74,0.33
"Paul Lake",1995,215,1995-08-03,0.75,2,,,1.337,,,,
"Paul Lake",1995,215,1995-08-03,0,1,,,1.373,1119.73,374.97,,
"Paul Lake",1995,215,1995-08-03,1.5,3,,,1.376,,,,
"Paul Lake",1995,215,1995-08-03,2.9,4,,,1.452,,,,
"Paul Lake",1995,215,1995-08-03,4,5,,,1.833,,,,
"Paul Lake",1995,215,1995-08-03,6.3,6,,,3.461,,,,
"Paul Lake",1995,219,1995-08-07,"Metalimnion",-2,4.19,,,,,0.79,0.09
"Paul Lake",1995,219,1995-08-07,"Epilimnion",-1,5.35,,,,,0.74,0.09
"Paul Lake",1995,219,1995-08-07,"Hypolimnion",7,6,,,,,2.35,0.32
"Paul Lake",1995,222,1995-08-10,0.8,2,,,1.159,,,,
"Paul Lake",1995,222,1995-08-10,0,1,,,1.199,892.15,354.17,,
"Paul Lake",1995,222,1995-08-10,1.7,3,,,1.213,,,,
"Paul Lake",1995,222,1995-08-10,2.9,4,,,1.325,,,,
"Paul Lake",1995,222,1995-08-10,3.6,5,,,2.007,,,,
"Paul Lake",1995,222,1995-08-10,5.7,6,,,2.399,,,,
"Paul Lake",1995,226,1995-08-14,"Metalimnion",-2,3.85,,,,,0.81,0.11
"Paul Lake",1995,226,1995-08-14,"Epilimnion",-1,5.38,,,,,0.8,0.08
"Paul Lake",1995,226,1995-08-14,"Hypolimnion",7,6.63,,,,,1.52,0.14
"Paul Lake",1995,229,1995-08-17,1.5,3,,,1.17,,,,
"Paul Lake",1995,229,1995-08-17,0,1,,,1.184,570.39,326.29,,
"Paul Lake",1995,229,1995-08-17,0.75,2,,,1.198,,,,
"Paul Lake",1995,229,1995-08-17,2.9,4,,,1.211,,,,
"Paul Lake",1995,229,1995-08-17,3.85,5,,,1.373,,,,
"Paul Lake",1995,229,1995-08-17,5.9,6,,,2.746,,,,
"Paul Lake",1995,233,1995-08-21,"Metalimnion",-2,3.75,,,,,1.61,0.15
"Paul Lake",1995,233,1995-08-21,"Epilimnion",-1,4.42,,,,,1.3,0.12
"Paul Lake",1995,233,1995-08-21,"Hypolimnion",7,5.78,,,,,2.9,0.37
"Paul Lake",1995,236,1995-08-24,0.7,2,,,1.235,,,,
"Paul Lake",1995,236,1995-08-24,0,1,,,1.26,905.11,345.81,,
"Paul Lake",1995,236,1995-08-24,1.5,3,,,1.276,,,,
"Paul Lake",1995,236,1995-08-24,2.7,4,,,1.287,,,,
"Paul Lake",1995,236,1995-08-24,3,5,,,2.16,,,,
"Paul Lake",1995,236,1995-08-24,5.9,6,,,3.981,,,,
"Paul Lake",1995,240,1995-08-28,"Metalimnion",-2,4.3,,,,,1.21,0.14
"Paul Lake",1995,240,1995-08-28,"Hypolimnion",7,5.32,,,,,2.42,0.31
"Paul Lake",1995,240,1995-08-28,"Epilimnion",-1,5.63,,,,,1.2,0.12
"Paul Lake",1995,243,1995-08-31,3,4,,,1.123,,,,
"Paul Lake",1995,243,1995-08-31,0,1,,,1.13,705.53,341.86,,
"Paul Lake",1995,243,1995-08-31,0.9,2,,,1.145,,,,
"Paul Lake",1995,243,1995-08-31,1.8,3,,,1.148,,,,
"Paul Lake",1995,243,1995-08-31,4,5,,,1.256,,,,
"Paul Lake",1995,243,1995-08-31,6,6,,,3.177,,,,
"Paul Lake",1995,247,1995-09-04,"Epilimnion",-1,5.08,,,,,1.12,0.12
"Paul Lake",1995,247,1995-09-04,"Metalimnion",-2,5.26,,,,,0.98,0.1
"Paul Lake",1995,247,1995-09-04,"Hypolimnion",7,6.5,,,,,2.95,0.36
"Paul Lake",1995,248,1995-09-05,0,1,,,,766.14,357.54,,
"Paul Lake",1996,148,1996-05-27,"Metalimnion",-2,4.7,,,,,1.11,0.13
"Paul Lake",1996,148,1996-05-27,"Epilimnion",-1,6.43,,,,,0.55,0.08
"Paul Lake",1996,148,1996-05-27,"Hypolimnion",7,10.32,,,,,1.74,0.2
"Paul Lake",1996,155,1996-06-03,"Metalimnion",-2,5.06,,,,,0.8,0.14
"Paul Lake",1996,155,1996-06-03,"Epilimnion",-1,5.72,,,,,0.36,0.06
"Paul Lake",1996,155,1996-06-03,"Hypolimnion",7,6.92,,,,,1.44,0.2
"Paul Lake",1996,162,1996-06-10,"Epilimnion",-1,5.19,,,,,0.31,0.04
"Paul Lake",1996,162,1996-06-10,"Metalimnion",-2,5.33,,,,,1.23,0.15
"Paul Lake",1996,162,1996-06-10,"Hypolimnion",7,6.3,,,,,1.53,0.21
"Paul Lake",1996,169,1996-06-17,"Metalimnion",-2,3.6,,,,,0.9,0.12
"Paul Lake",1996,169,1996-06-17,"Epilimnion",-1,3.98,,,,,0.29,0.04
"Paul Lake",1996,169,1996-06-17,"Hypolimnion",7,5.99,,,,,1.34,0.18
"Paul Lake",1996,176,1996-06-24,"Metalimnion",-2,4.58,,,,,0.37,0.04
"Paul Lake",1996,176,1996-06-24,"Epilimnion",-1,5.12,,,,,0.36,0.04
"Paul Lake",1996,176,1996-06-24,"Hypolimnion",7,6.82,,,,,1.39,0.19
"Paul Lake",1996,183,1996-07-01,"Metalimnion",-2,4.35,,,,,0.54,0.05
"Paul Lake",1996,183,1996-07-01,"Epilimnion",-1,5.03,,,,,0.4,0.05
"Paul Lake",1996,183,1996-07-01,"Hypolimnion",7,8.1,,,,,1.91,0.25
"Paul Lake",1996,190,1996-07-08,"Metalimnion",-2,4.09,,,,,0.63,0.06
"Paul Lake",1996,190,1996-07-08,"Epilimnion",-1,4.75,,,,,0.41,0.05
"Paul Lake",1996,190,1996-07-08,"Hypolimnion",7,6.17,,,,,1.93,0.27
"Paul Lake",1996,197,1996-07-15,"Metalimnion",-2,4.09,,,,,0.5,0.05
"Paul Lake",1996,197,1996-07-15,"Epilimnion",-1,4.31,,,,,0.46,0.06
"Paul Lake",1996,197,1996-07-15,"Hypolimnion",7,6.41,,,,,2.27,0.29
"Paul Lake",1996,204,1996-07-22,"Metalimnion",-2,4.9,,,,,0.7,0.07
"Paul Lake",1996,204,1996-07-22,"Epilimnion",-1,5,,,,,0.44,0.05
"Paul Lake",1996,204,1996-07-22,"Hypolimnion",7,6.87,,,,,2.12,0.28
"Paul Lake",1996,211,1996-07-29,"Metalimnion",-2,3.83,,,,,0.54,0.06
"Paul Lake",1996,211,1996-07-29,"Hypolimnion",7,4.22,,,,,3.44,0.4
"Paul Lake",1996,211,1996-07-29,"Epilimnion",-1,4.34,,,,,0.52,0.06
"Paul Lake",1996,218,1996-08-05,"Metalimnion",-2,4.39,,,,,0.73,0.1
"Paul Lake",1996,218,1996-08-05,"Epilimnion",-1,4.58,,,,,0.62,0.09
"Paul Lake",1996,218,1996-08-05,"Hypolimnion",7,5.61,,,,,2.61,0.33
"Paul Lake",1996,225,1996-08-12,"Metalimnion",-2,4.32,,,,,0.74,0.07
"Paul Lake",1996,225,1996-08-12,"Epilimnion",-1,4.45,,,,,0.48,0.04
"Paul Lake",1996,225,1996-08-12,"Hypolimnion",7,5.16,,,,,1.59,0.23
"Paul Lake",1996,232,1996-08-19,"Metalimnion",-2,3.94,,,,,0.95,0.1
"Paul Lake",1996,232,1996-08-19,"Epilimnion",-1,4.26,,,,,0.53,0.06
"Paul Lake",1996,232,1996-08-19,"Hypolimnion",7,5.74,,,,,2.96,0.37
"Paul Lake",1996,239,1996-08-26,"Metalimnion",-2,3.79,,,,,0.89,0.08
"Paul Lake",1996,239,1996-08-26,"Epilimnion",-1,4.38,,,,,0.54,0.06
"Paul Lake",1996,239,1996-08-26,"Hypolimnion",7,5.19,,,,,2.22,0.28
"Paul Lake",1996,246,1996-09-02,"Epilimnion",-1,4.2,,,,,0.5,0.04
"Paul Lake",1996,246,1996-09-02,"Metalimnion",-2,4.21,,,,,0.74,0.07
"Paul Lake",1996,246,1996-09-02,"Hypolimnion",7,5.83,,,,,2.72,0.33
"Paul Lake",1997,146,1997-05-26,"Epilimnion",-1,3.57,,,,,0.48,0.05
"Paul Lake",1997,146,1997-05-26,"Metalimnion",-2,3.58,,,,,0.8,0.09
"Paul Lake",1997,146,1997-05-26,"Hypolimnion",7,4.27,,,,,1.37,0.16
"Paul Lake",1997,153,1997-06-02,"Epilimnion",-1,3.68,,,,,0.56,0.07
"Paul Lake",1997,153,1997-06-02,"Metalimnion",-2,3.93,,,,,0.86,0.09
"Paul Lake",1997,153,1997-06-02,"Hypolimnion",7,4.54,,,,,1.74,0.2
"Paul Lake",1997,160,1997-06-09,"Metalimnion",-2,3.23,,,,,0.58,0.05
"Paul Lake",1997,160,1997-06-09,"Epilimnion",-1,3.59,,,,,0.52,0.07
"Paul Lake",1997,160,1997-06-09,"Hypolimnion",7,4.11,,,,,1.74,0.22
"Paul Lake",1997,167,1997-06-16,"Epilimnion",-1,3.48,,,,,0.45,0.05
"Paul Lake",1997,167,1997-06-16,"Metalimnion",-2,3.86,,,,,0.48,0.05
"Paul Lake",1997,167,1997-06-16,"Hypolimnion",7,5,,,,,1.75,0.24
"Paul Lake",1997,174,1997-06-23,"Metalimnion",-2,3.32,,,,,0.55,0.05
"Paul Lake",1997,174,1997-06-23,"Epilimnion",-1,4.3,,,,,0.46,0.05
"Paul Lake",1997,174,1997-06-23,"Hypolimnion",7,4.6,,,,,1.73,0.25
"Paul Lake",1997,181,1997-06-30,"Epilimnion",-1,3.95,,,,,0.43,0.05
"Paul Lake",1997,181,1997-06-30,"Metalimnion",-2,4.25,,,,,0.6,0.06
"Paul Lake",1997,181,1997-06-30,"Hypolimnion",7,4.31,,,,,1.87,0.25
"Paul Lake",1997,188,1997-07-07,"Epilimnion",-1,3.63,,,,,0.41,0.05
"Paul Lake",1997,188,1997-07-07,"Metalimnion",-2,4,,,,,0.6,0.06
"Paul Lake",1997,188,1997-07-07,"Hypolimnion",7,4.83,,,,,3.4,0.39
"Paul Lake",1997,195,1997-07-14,"Metalimnion",-2,4.03,,,,,0.61,0.06
"Paul Lake",1997,195,1997-07-14,"Epilimnion",-1,4.08,,,,,0.41,0.05
"Paul Lake",1997,195,1997-07-14,"Hypolimnion",7,4.69,,,,,3.76,0.44
"Paul Lake",1997,202,1997-07-21,"Metalimnion",-2,3.82,,,,,0.64,0.06
"Paul Lake",1997,202,1997-07-21,"Hypolimnion",7,4.77,,,,,2.71,0.36
"Paul Lake",1997,202,1997-07-21,"Epilimnion",-1,4.79,,,,,0.35,0.04
"Paul Lake",1997,209,1997-07-28,"Metalimnion",-2,4.37,,,,,0.57,0.06
"Paul Lake",1997,209,1997-07-28,"Epilimnion",-1,4.63,,,,,0.33,0.04
"Paul Lake",1997,209,1997-07-28,"Hypolimnion",7,8.11,,,,,2.6,0.35
"Paul Lake",1997,216,1997-08-04,"Metalimnion",-2,4.2,,,,,0.46,0.05
"Paul Lake",1997,216,1997-08-04,"Epilimnion",-1,4.58,,,,,0.41,0.05
"Paul Lake",1997,216,1997-08-04,"Hypolimnion",7,4.87,,,,,2.86,0.38
"Paul Lake",1997,223,1997-08-11,"Metalimnion",-2,3.77,,,,,0.42,0.04
"Paul Lake",1997,223,1997-08-11,"Hypolimnion",7,4.67,,,,,2.8,0.36
"Paul Lake",1997,223,1997-08-11,"Epilimnion",-1,5.58,,,,,0.43,0.06
"Paul Lake",1997,230,1997-08-18,"Metalimnion",-2,4.24,,,,,0.41,0.05
"Paul Lake",1997,230,1997-08-18,"Epilimnion",-1,4.71,,,,,0.39,0.05
"Paul Lake",1997,230,1997-08-18,"Hypolimnion",7,7.02,,,,,2.54,0.33
"Paul Lake",1997,237,1997-08-25,"Epilimnion",-1,4.66,,,,,0.37,0.05
"Paul Lake",1997,237,1997-08-25,"Metalimnion",-2,5.84,,,,,0.39,0.05
"Paul Lake",1997,237,1997-08-25,"Hypolimnion",7,5.91,,,,,2.66,0.35
"Paul Lake",1997,244,1997-09-01,"Metalimnion",-2,3.65,,,,,0.58,0.09
"Paul Lake",1997,244,1997-09-01,"Epilimnion",-1,4.17,,,,,0.86,0.1
"Paul Lake",1997,244,1997-09-01,"Hypolimnion",7,5.15,,,,,1.6,0.21
"Paul Lake",1998,145,1998-05-25,"Metalimnion",-2,4.15,,,,,0.51,0.06
"Paul Lake",1998,145,1998-05-25,"Epilimnion",-1,4.62,,,,,0.37,0.05
"Paul Lake",1998,145,1998-05-25,"Hypolimnion",7,4.98,,,,,3.48,0.41
"Paul Lake",1998,152,1998-06-01,"Epilimnion",-1,4.74,,,,,0.53,0.07
"Paul Lake",1998,152,1998-06-01,"Hypolimnion",7,4.93,,,,,2.12,0.28
"Paul Lake",1998,152,1998-06-01,"Metalimnion",-2,5.41,,,,,1.61,0.18
"Paul Lake",1998,159,1998-06-08,"Epilimnion",-1,5.49,,,,,0.82,0.08
"Paul Lake",1998,159,1998-06-08,"Metalimnion",-2,6.27,,,,,0.79,0.08
"Paul Lake",1998,159,1998-06-08,"Hypolimnion",7,7.01,,,,,2.12,0.26
"Paul Lake",1998,166,1998-06-15,"Metalimnion",-2,3.79,,,,,0.79,0.08
"Paul Lake",1998,166,1998-06-15,"Epilimnion",-1,5.09,,,,,0.63,0.06
"Paul Lake",1998,166,1998-06-15,"Hypolimnion",7,6.93,,,,,1.69,0.17
"Paul Lake",1998,173,1998-06-22,"Metalimnion",-2,4.42,,,,,0.95,0.08
"Paul Lake",1998,173,1998-06-22,"Hypolimnion",7,6.39,,,,,2.23,0.21
"Paul Lake",1998,173,1998-06-22,"Epilimnion",-1,7.54,,,,,0.83,0.06
"Paul Lake",1998,180,1998-06-29,"Metalimnion",-2,4.12,,,,,1.06,0.09
"Paul Lake",1998,180,1998-06-29,"Epilimnion",-1,4.65,,,,,0.48,0.06
"Paul Lake",1998,180,1998-06-29,"Hypolimnion",7,5.04,,,,,1.99,0.25
"Paul Lake",1998,187,1998-07-06,"Metalimnion",-2,4.45,,,,,1.09,0.1
"Paul Lake",1998,187,1998-07-06,"Epilimnion",-1,4.88,,,,,0.51,0.08
"Paul Lake",1998,187,1998-07-06,"Hypolimnion",7,5.41,,,,,1.91,0.24
"Paul Lake",1998,194,1998-07-13,"Metalimnion",-2,4.06,,,,,0.8,0.08
"Paul Lake",1998,194,1998-07-13,"Epilimnion",-1,5.54,,,,,0.46,0.05
"Paul Lake",1998,194,1998-07-13,"Hypolimnion",7,5.92,,,,,1.97,0.27
"Paul Lake",1998,201,1998-07-20,"Metalimnion",-2,4.22,,,,,0.85,0.08
"Paul Lake",1998,201,1998-07-20,"Epilimnion",-1,4.69,,,,,0.42,0.05
"Paul Lake",1998,201,1998-07-20,"Hypolimnion",7,5.09,,,,,2.12,0.27
"Paul Lake",1998,208,1998-07-27,"Metalimnion",-2,4.07,,,,,0.65,0.06
"Paul Lake",1998,208,1998-07-27,"Epilimnion",-1,4.73,,,,,0.58,0.06
"Paul Lake",1998,208,1998-07-27,"Hypolimnion",7,4.83,,,,,2.04,0.25
"Paul Lake",1998,215,1998-08-03,"Epilimnion",-1,4.85,,,,,0.63,0.07
"Paul Lake",1998,215,1998-08-03,"Metalimnion",-2,5.22,,,,,0.79,0.09
"Paul Lake",1998,215,1998-08-03,"Hypolimnion",7,6.53,,,,,2.2,0.28
"Paul Lake",1998,222,1998-08-10,"Hypolimnion",7,4.86,,,,,2.33,0.27
"Paul Lake",1998,222,1998-08-10,"Epilimnion",-1,5.1,,,,,0.54,0.07
"Paul Lake",1998,229,1998-08-17,"Metalimnion",-2,3.92,,,,,1.11,0.13
"Paul Lake",1998,229,1998-08-17,"Epilimnion",-1,5.36,,,,,0.55,0.08
"Paul Lake",1998,229,1998-08-17,"Hypolimnion",7,5.82,,,,,2.58,0.33
"Paul Lake",1998,236,1998-08-24,"Metalimnion",-2,3.52,,,,,0.43,0.05
"Paul Lake",1998,236,1998-08-24,"Epilimnion",-1,4.59,,,,,0.4,0.04
"Paul Lake",1998,236,1998-08-24,"Hypolimnion",7,5.61,,,,,2.12,0.27
"Paul Lake",1998,241,1998-08-29,"Metalimnion",-2,3.58,,,,,0.42,0.06
"Paul Lake",1998,241,1998-08-29,"Epilimnion",-1,4.46,,,,,0.41,0.05
"Paul Lake",1998,241,1998-08-29,"Hypolimnion",7,6.3,,,,,2.43,0.31
"Paul Lake",1999,144,1999-05-24,"Metalimnion",-2,3.52,,,,,,
"Paul Lake",1999,144,1999-05-24,"Hypolimnion",7,4.24,,,,,,
"Paul Lake",1999,144,1999-05-24,"Epilimnion",-1,4.35,,,,,,
"Paul Lake",1999,151,1999-05-31,"Metalimnion",-2,2.71,,,,,,
"Paul Lake",1999,151,1999-05-31,"Epilimnion",-1,3.75,,,,,,
"Paul Lake",1999,151,1999-05-31,"Hypolimnion",7,4.21,,,,,,
"Paul Lake",1999,158,1999-06-07,"Metalimnion",-2,3.17,,,,,,
"Paul Lake",1999,158,1999-06-07,"Hypolimnion",7,3.82,,,,,,
"Paul Lake",1999,158,1999-06-07,"Epilimnion",-1,4.22,,,,,,
"Paul Lake",1999,165,1999-06-14,"Metalimnion",-2,3.6,,,,,,
"Paul Lake",1999,165,1999-06-14,"Epilimnion",-1,4.34,,,,,,
"Paul Lake",1999,165,1999-06-14,"Hypolimnion",7,5.6,,,,,,
"Paul Lake",1999,172,1999-06-21,"Metalimnion",-2,3.58,,,,,,
"Paul Lake",1999,172,1999-06-21,"Hypolimnion",7,3.95,,,,,,
"Paul Lake",1999,172,1999-06-21,"Epilimnion",-1,4.36,,,,,,
"Paul Lake",1999,179,1999-06-28,"Metalimnion",-2,3.29,,,,,,
"Paul Lake",1999,179,1999-06-28,"Epilimnion",-1,4.35,,,,,,
"Paul Lake",1999,179,1999-06-28,"Hypolimnion",7,4.53,,,,,,
"Paul Lake",1999,186,1999-07-05,"Metalimnion",-2,3.58,,,,,,
"Paul Lake",1999,186,1999-07-05,"Hypolimnion",7,3.98,,,,,,
"Paul Lake",1999,186,1999-07-05,"Epilimnion",-1,4.5,,,,,,
"Paul Lake",1999,193,1999-07-12,"Metalimnion",-2,3.35,,,,,,
"Paul Lake",1999,193,1999-07-12,"Hypolimnion",7,4.34,,,,,,
"Paul Lake",1999,193,1999-07-12,"Epilimnion",-1,4.45,,,,,,
"Paul Lake",1999,200,1999-07-19,"Metalimnion",-2,2.9,,,,,,
"Paul Lake",1999,200,1999-07-19,"Epilimnion",-1,4.36,,,,,,
"Paul Lake",1999,200,1999-07-19,"Hypolimnion",7,4.38,,,,,,
"Paul Lake",1999,207,1999-07-26,"Metalimnion",-2,3.25,,,,,,
"Paul Lake",1999,207,1999-07-26,"Hypolimnion",7,3.69,,,,,,
"Paul Lake",1999,207,1999-07-26,"Epilimnion",-1,4.31,,,,,,
"Paul Lake",1999,214,1999-08-02,"Metalimnion",-2,3.35,,,,,,
"Paul Lake",1999,214,1999-08-02,"Epilimnion",-1,4.51,,,,,,
"Paul Lake",1999,214,1999-08-02,"Hypolimnion",7,4.52,,,,,,
"Paul Lake",1999,221,1999-08-09,"Metalimnion",-2,3.26,,,,,,
"Paul Lake",1999,221,1999-08-09,"Epilimnion",-1,4.31,,,,,,
"Paul Lake",1999,221,1999-08-09,"Hypolimnion",7,4.4,,,,,,
"Paul Lake",1999,228,1999-08-16,"Metalimnion",-2,3.22,,,,,,
"Paul Lake",1999,228,1999-08-16,"Epilimnion",-1,4.11,,,,,,
"Paul Lake",1999,228,1999-08-16,"Hypolimnion",7,4.36,,,,,,
"Paul Lake",1999,235,1999-08-23,"Metalimnion",-2,3.35,,,,,,
"Paul Lake",1999,235,1999-08-23,"Hypolimnion",7,3.8,,,,,,
"Paul Lake",1999,235,1999-08-23,"Epilimnion",-1,4.25,,,,,,
"Paul Lake",1999,241,1999-08-29,"Epilimnion",-1,3.23,,,,,,
"Paul Lake",1999,241,1999-08-29,"Metalimnion",-2,3.37,,,,,,
"Paul Lake",1999,241,1999-08-29,"Hypolimnion",7,4.12,,,,,,
"Paul Lake",2000,145,2000-05-24,"Epilimnion",-1,5.1,,,,,,
"Paul Lake",2000,145,2000-05-24,3.6,5,,,1.013,,,,
"Paul Lake",2000,145,2000-05-24,5,6,,,1.046,,,,
"Paul Lake",2000,145,2000-05-24,2.75,4,,,1.211,,,,
"Paul Lake",2000,145,2000-05-24,0.7,2,,,1.256,,,,
"Paul Lake",2000,145,2000-05-24,0,1,,,1.291,,,,
"Paul Lake",2000,145,2000-05-24,1.4,3,,,1.308,,,,
"Paul Lake",2000,165,2000-06-13,"Epilimnion",-1,4.08,,,,,,
"Paul Lake",2000,178,2000-06-26,"Epilimnion",-1,6.49,,,,,,
"Paul Lake",2000,178,2000-06-26,0,1,,,1.019,,,,
"Paul Lake",2000,178,2000-06-26,0.5,2,,,1.031,,,,
"Paul Lake",2000,178,2000-06-26,1.1,3,,,1.034,,,,
"Paul Lake",2000,178,2000-06-26,1.9,4,,,1.077,,,,
"Paul Lake",2000,178,2000-06-26,4.3,6,,,1.184,,,,
"Paul Lake",2000,178,2000-06-26,2.9,5,,,1.432,,,,
"Paul Lake",2000,206,2000-07-24,"Epilimnion",-1,4.42,,,,,,
"Paul Lake",2000,206,2000-07-24,0.5,2,,,1.182,,,,
"Paul Lake",2000,206,2000-07-24,1,3,,,1.206,,,,
"Paul Lake",2000,206,2000-07-24,2.4,5,,,1.247,,,,
"Paul Lake",2000,206,2000-07-24,0,1,,,1.277,,,,
"Paul Lake",2000,206,2000-07-24,1.8,4,,,1.359,,,,
"Paul Lake",2000,206,2000-07-24,3.75,6,,,1.411,,,,
"Paul Lake",2000,234,2000-08-21,"Epilimnion",-1,5.09,,,,,,
"Paul Lake",2000,234,2000-08-21,2.3,4,,,1.33,,,,
"Paul Lake",2000,234,2000-08-21,1.2,3,,,1.373,,,,
"Paul Lake",2000,234,2000-08-21,0.6,2,,,1.494,,,,
"Paul Lake",2000,234,2000-08-21,0,1,,,1.495,,,,
"Paul Lake",2000,234,2000-08-21,3.2,5,,,1.698,,,,
"Paul Lake",2000,234,2000-08-21,4.9,6,,,4.534,,,,
"Paul Lake",2001,148,2001-05-28,"Metalimnion",-2,3.13,,,,,0.41,0.08
"Paul Lake",2001,148,2001-05-28,"PML",-1,3.61,,,,,0.26,0.04
"Paul Lake",2001,148,2001-05-28,"Hypolimnion",7,3.67,,,,,1.33,0.16
"Paul Lake",2001,148,2001-05-28,0,1,,,1.041,780,370,,
"Paul Lake",2001,148,2001-05-28,0.75,2,,,1.065,,,,
"Paul Lake",2001,148,2001-05-28,1.5,3,,,1.07,,,,
"Paul Lake",2001,148,2001-05-28,3.7,5,,,1.083,,,,
"Paul Lake",2001,148,2001-05-28,2.7,4,,,1.196,,,,
"Paul Lake",2001,148,2001-05-28,5.4,6,,,3.209,,,,
"Paul Lake",2001,148,2001-05-28,9,7,,,6.769,,,,
"Paul Lake",2001,155,2001-06-04,"Metalimnion",-2,3.13,,,,,0.7,0.1
"Paul Lake",2001,155,2001-06-04,"PML",-1,3.79,,,,,0.35,0.04
"Paul Lake",2001,155,2001-06-04,"Hypolimnion",7,4.23,,,,,1.41,0.13
"Paul Lake",2001,155,2001-06-04,0,1,,,1.027,619,364,,
"Paul Lake",2001,155,2001-06-04,1.14,2,,,1.033,,,,
"Paul Lake",2001,155,2001-06-04,3,4,,,1.06,,,,
"Paul Lake",2001,155,2001-06-04,1.7,3,,,1.064,,,,
"Paul Lake",2001,155,2001-06-04,4,5,,,1.244,,,,
"Paul Lake",2001,155,2001-06-04,5.5,6,,,3.512,,,,
"Paul Lake",2001,155,2001-06-04,9,7,,,8.207,,,,
"Paul Lake",2001,162,2001-06-11,"Metalimnion",-2,2.89,,,,,0.62,0.09
"Paul Lake",2001,162,2001-06-11,"Hypolimnion",7,3.66,,,,,1.98,0.27
"Paul Lake",2001,162,2001-06-11,"PML",-1,3.69,,,,,0.4,0.04
"Paul Lake",2001,162,2001-06-11,1.5,3,,,0.96,,,,
"Paul Lake",2001,162,2001-06-11,2.6,4,,,0.987,,,,
"Paul Lake",2001,162,2001-06-11,0,1,,,1.013,837,367,,
"Paul Lake",2001,162,2001-06-11,0.7,2,,,1.1,,,,
"Paul Lake",2001,162,2001-06-11,3.6,5,,,1.104,,,,
"Paul Lake",2001,162,2001-06-11,5.4,6,,,3.709,,,,
"Paul Lake",2001,162,2001-06-11,9,7,,,7.316,,,,
"Paul Lake",2001,169,2001-06-18,"Metalimnion",-2,3.02,,,,,0.81,0.11
"Paul Lake",2001,169,2001-06-18,"PML",-1,3.63,,,,,0.52,0.09
"Paul Lake",2001,169,2001-06-18,"Hypolimnion",7,4.03,,,,,1.75,0.25
"Paul Lake",2001,169,2001-06-18,3.3,5,,,1.026,,,,
"Paul Lake",2001,169,2001-06-18,0,1,,,1.047,894,373,,
"Paul Lake",2001,169,2001-06-18,2.3,4,,,1.06,,,,
"Paul Lake",2001,169,2001-06-18,0.9,2,,,1.07,,,,
"Paul Lake",2001,169,2001-06-18,1.2,3,,,1.081,,,,
"Paul Lake",2001,169,2001-06-18,5.4,6,,,3.885,,,,
"Paul Lake",2001,169,2001-06-18,9,7,,,7.852,,,,
"Paul Lake",2001,171,2001-06-20,,,,,,,,0.55,0.07
"Paul Lake",2001,176,2001-06-25,"Metalimnion",-2,3.15,,,,,0.47,0.06
"Paul Lake",2001,176,2001-06-25,"PML",-1,4.26,,,,,0.29,0.03
"Paul Lake",2001,176,2001-06-25,"Hypolimnion",7,4.28,,,,,1.79,0.22
"Paul Lake",2001,176,2001-06-25,1.4,3,,,1.007,,,,
"Paul Lake",2001,176,2001-06-25,0.7,2,,,1.01,,,,
"Paul Lake",2001,176,2001-06-25,0,1,,,1.011,767,380,,
"Paul Lake",2001,176,2001-06-25,2.5,4,,,1.084,,,,
"Paul Lake",2001,176,2001-06-25,3.4,5,,,1.233,,,,
"Paul Lake",2001,176,2001-06-25,5.4,6,,,1.951,,,,
"Paul Lake",2001,176,2001-06-25,9,7,,,8.668,,,,
"Paul Lake",2001,177,2001-06-26,,,,,,,,0.66,0.09
"Paul Lake",2001,183,2001-07-02,"Metalimnion",-2,3.19,,,,,0.48,0.06
"Paul Lake",2001,183,2001-07-02,"PML",-1,3.81,,,,,0.4,0.05
"Paul Lake",2001,183,2001-07-02,"Hypolimnion",7,4.48,,,,,2.23,0.23
"Paul Lake",2001,183,2001-07-02,1.2,3,,,1.198,,,,
"Paul Lake",2001,183,2001-07-02,0,1,,,1.21,1097,359,,
"Paul Lake",2001,183,2001-07-02,0.7,2,,,1.216,,,,
