lakeid,year4,daynum,sampledate,depth,rep,sta,wtemp,o2,o2sat,cond,deck,light,frlight,chlor,phaeo,flagwtemp,flago2,flago2sat,flagcond,flagdeck,flaglight,flagfrlight,flagchlor,flagphaeo
"LR",1993,242,1993-08-30,2.500,1,2,,,,,1149,253.100,0.212,,,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,3.000,1,1,22.500,7.900,96.812,,134,24.040,0.178,,,,,,,,,,,
"LR",1993,242,1993-08-30,3.000,1,2,22.500,6.700,82.107,,1159,191.600,0.159,,,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,3.500,1,1,,,,,130,18.680,0.143,,,,,,,,,,,
"LR",1993,242,1993-08-30,3.500,1,2,,,,,1119,149.700,0.129,,,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,4.000,1,1,22.400,7.900,96.627,17,125,15.130,0.120,5.200,-1.700,,,,,,,,,
"LR",1993,242,1993-08-30,4.000,1,2,22.500,6.500,79.656,11,1185,119.900,0.097,8.400,-3.000,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,4.500,1,1,,,,,120,12.120,0.101,,,,,,,,,,,
"LR",1993,242,1993-08-30,4.500,1,2,,,,,1161,94.800,0.079,,,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,5.000,1,1,22.300,7.700,93.999,,119,9.600,0.080,,,,,,,,,,,
"LR",1993,242,1993-08-30,5.000,1,2,22.300,6.000,73.246,,1118,74.600,0.064,,,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,5.500,1,1,,,,,119,8.240,0.069,,,,,,,,,,,
"LR",1993,242,1993-08-30,5.500,1,2,,,,,1151,57.010,0.048,,,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,6.000,1,1,21.600,7.100,85.508,,120,6.820,0.056,9.000,-2.700,,,,,,,,,
"LR",1993,242,1993-08-30,6.000,1,2,21.000,0.400,4.761,14,1047,38.910,0.036,162.500,-70.000,,,,,"J ","J",,,
"LR",1993,242,1993-08-30,6.500,1,1,,,,,123,5.480,0.044,,,,,,,,,,,
"LR",1993,242,1993-08-30,7.000,1,1,18.300,5.400,60.891,,122,4.110,0.034,,,,,,,,,,,
"LR",1993,242,1993-08-30,7.500,1,1,,,,,116,2.790,0.024,,,,,,,,,,,
"LR",1993,242,1993-08-30,8.000,1,1,14.700,0.900,9.408,20,111,1.810,0.016,183.300,-59.000,,,,,,,,,
"LR",1993,242,1993-08-30,8.000,2,1,,,,20,,,,203.700,-62.900,,,,,,,,,
"LR",1993,242,1993-08-30,8.500,1,1,,,,,109,0.550,0.005,,,,,,,,,,,
"LR",1993,242,1993-08-30,9.000,1,1,11.800,0.500,4.900,22,,,,296.700,-136.000,,,,,,,,,
"LR",1993,257,1993-09-14,0.000,1,1,16.500,7.900,85.815,,593,426.900,1.000,8.700,-6.000,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,0.000,1,2,16.500,8.400,91.246,,418,297.700,1.000,6.400,-4.300,,,,,"J ","J",,"L","L "
"LR",1993,257,1993-09-14,0.000,2,2,,,,,,,,-1.900,3.200,,,,,,,,,
"LR",1993,257,1993-09-14,0.500,1,1,,,,,587,201.600,0.478,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,0.500,1,2,,,,,415,205.600,0.696,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,1.000,1,1,16.600,7.800,84.907,,577,187.700,0.452,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,1.000,1,2,16.500,8.400,91.246,,411,114.100,0.390,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,1.500,1,1,,,,,571,159.900,0.389,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,1.500,1,2,,,,,415,116.000,0.393,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,2.000,1,1,16.700,7.700,83.995,,563,122.500,0.302,7.300,-3.100,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,2.000,1,2,16.500,8.400,91.246,,426,99.400,0.328,5.700,-3.200,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,2.500,1,1,,,,,557,103.100,0.257,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,2.500,1,2,,,,,443,96.800,0.307,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,3.000,1,1,16.700,7.600,82.904,,550,86.700,0.219,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,3.000,1,2,16.500,8.300,90.160,,458,85.100,0.261,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,3.500,1,1,,,,,542,67.340,0.173,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,3.500,1,2,,,,,476,74.900,0.221,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,4.000,1,1,16.700,7.600,82.904,,530,57.020,0.150,7.600,-3.300,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,4.000,1,2,16.400,7.900,85.634,,493,64.870,0.185,5.400,-2.700,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,4.500,1,1,,,,,533,46.310,0.121,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,4.500,1,2,,,,,504,55.570,0.155,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,5.000,1,1,16.700,7.600,82.904,,536,36.420,0.094,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,5.000,1,2,16.300,8.000,86.536,,512,47.300,0.130,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,5.500,1,1,,,,,547,30.870,0.078,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,5.500,1,2,,,,,513,38.520,0.105,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,6.000,1,1,16.700,7.500,81.813,,570,26.430,0.064,6.500,-2.500,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,6.000,1,2,16.300,7.800,84.372,,504,31.110,0.087,5.000,-2.700,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,6.500,1,1,,,,,599,22.060,0.051,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,7.000,1,1,16.500,7.200,78.211,,602,18.740,0.043,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,7.500,1,1,,,,,605,15.440,0.035,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,8.000,1,1,16.200,6.500,70.162,,592,12.130,0.028,40.000,-22.700,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,8.500,1,1,,,,,573,8.810,0.021,,,,,,,"J ","J",,,
"LR",1993,257,1993-09-14,9.000,1,1,13.000,0.200,2.014,,571,3.540,0.009,138.200,-79.400,,,,,"J ","J",,"J","J "
"LR",1993,270,1993-09-27,0.000,1,1,13.500,8.500,86.547,17,1200,410.200,1.000,8.200,-2.800,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,0.000,1,2,13.100,8.600,86.791,11,498,312.000,1.000,4.900,-1.400,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,0.500,1,1,,,,,1382,293.700,0.624,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,0.500,1,2,,,,,509,219.300,0.688,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,1.000,1,1,13.400,8.500,86.355,,1159,176.800,0.447,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,1.000,1,2,13.100,8.600,86.791,,513,142.000,0.442,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,1.500,1,1,,,,,1000,170.200,0.498,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,1.500,1,2,,,,,517,133.000,0.410,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,2.000,1,1,13.500,8.500,86.547,,944,143.700,0.445,8.700,-3.000,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,2.000,1,2,13.100,8.500,85.782,,528,148.900,0.450,6.300,-1.400,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,2.500,1,1,,,,,952,122.200,0.375,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,2.500,1,2,,,,,532,127.800,0.383,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,3.000,1,1,13.500,8.500,86.547,,945,104.700,0.324,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,3.000,1,2,13.100,8.500,85.782,,542,106.200,0.313,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,3.500,1,1,,,,,956,90.900,0.278,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,3.500,1,2,,,,,558,95.800,0.274,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,4.000,1,1,13.500,8.500,86.547,17,917,80.500,0.257,7.700,-2.500,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,4.000,1,2,13.100,8.500,85.782,11,577,81.100,0.224,3.200,-1.000,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,4.000,2,1,,,,17,,,,8.900,-3.500,,,,,,,,,
"LR",1993,270,1993-09-27,4.500,1,1,,,,,893,65.660,0.215,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,4.500,1,2,,,,,596,70.000,0.187,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,5.000,1,1,13.500,8.500,86.547,,870,53.900,0.181,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,5.000,1,2,13.100,8.500,85.782,,613,59.040,0.154,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,5.500,1,1,,,,,847,38.310,0.132,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,5.500,1,2,,,,,631,51.660,0.131,,,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,6.000,1,1,13.400,8.400,85.340,,863,31.760,0.107,8.200,-2.800,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,6.000,1,2,13.100,8.500,85.782,11,650,46.700,0.115,7.800,-2.300,,,,,"J ","J",,,
"LR",1993,270,1993-09-27,6.500,1,1,,,,,966,28.530,0.086,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,7.000,1,1,13.400,8.500,86.355,,894,21.740,0.071,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,7.500,1,1,,,,,918,18.270,0.058,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,8.000,1,1,13.400,8.500,86.355,17,955,15.120,0.046,7.600,-2.600,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,8.500,1,1,,,,,961,11.590,0.035,,,,,,,"M ","J",,,
"LR",1993,270,1993-09-27,9.000,1,1,13.400,8.500,86.355,17,992,10.130,0.030,7.500,-2.000,,,,,"M ","J",,,
"LR",1993,284,1993-10-11,0.000,1,1,8.900,9.400,86.096,,1358,1072.000,1.000,4.100,-1.100,,,,,,,,,
"LR",1993,284,1993-10-11,0.000,1,2,8.100,10.300,92.535,,377,469.300,1.000,3.300,-0.400,,,,,,,,,
"LR",1993,284,1993-10-11,0.500,1,1,,,,,1305,962.000,0.934,,,,,,,,,,,
"LR",1993,284,1993-10-11,0.500,1,2,,,,,396,350.000,0.709,,,,,,,,,,,
"LR",1993,284,1993-10-11,1.000,1,1,8.800,9.400,85.890,,1110,544.200,0.621,,,,,,,,,,,
"LR",1993,284,1993-10-11,1.000,1,2,8.100,10.600,95.230,,357,243.000,0.620,,,,,,,,,,,
"LR",1993,284,1993-10-11,1.500,1,1,,,,,915,363.500,0.502,,,,,,,,,,,
"LR",1993,284,1993-10-11,1.500,1,2,,,,,331,185.700,0.556,,,,,,,,,,,
"LR",1993,284,1993-10-11,2.000,1,1,8.900,9.500,87.012,,1140,328.500,0.365,3.900,-0.700,,,,,,,,,
"LR",1993,284,1993-10-11,2.000,1,2,8.100,10.600,95.230,,401,152.900,0.306,3.400,-0.700,,,,,,,,,
"LR",1993,284,1993-10-11,2.500,1,1,,,,,1126,272.500,0.306,,,,,,,,,,,
"LR",1993,284,1993-10-11,2.500,1,2,,,,,406,134.800,0.267,,,,,,,,,,,
"LR",1993,284,1993-10-11,3.000,1,1,8.900,9.500,87.012,,1239,226.200,0.231,,,,,,,,,,,
"LR",1993,284,1993-10-11,3.000,1,2,8.100,10.600,95.230,,452,108.900,0.193,,,,,,,,,,,
"LR",1993,284,1993-10-11,3.500,1,1,,,,,1313,180.900,0.175,,,,,,,,,,,
"LR",1993,284,1993-10-11,3.500,1,2,,,,,451,80.400,0.143,,,,,,,,,,,
"LR",1993,284,1993-10-11,4.000,1,1,8.800,9.600,87.718,,1221,104.200,0.108,4.700,-1.200,,,,,,,,,
"LR",1993,284,1993-10-11,4.000,1,2,8.000,10.500,94.103,,507,65.500,0.104,3.300,-0.600,,,,,,,,,
"LR",1993,284,1993-10-11,4.000,2,2,,,,,,,,3.700,-1.000,,,,,,,,,
"LR",1993,284,1993-10-11,4.500,1,1,,,,,1160,108.200,0.118,,,,,,,,,,,
"LR",1993,284,1993-10-11,4.500,1,2,,,,,593,54.020,0.073,,,,,,,,,,,
"LR",1993,284,1993-10-11,5.000,1,1,8.800,9.600,87.718,,1083,86.000,0.101,,,,,,,,,,,
"LR",1993,284,1993-10-11,5.000,1,2,8.000,10.500,94.103,,655,43.260,0.053,,,,,,,,,,,
"LR",1993,284,1993-10-11,5.500,1,1,,,,,1109,63.540,0.073,,,,,,,,,,,
"LR",1993,284,1993-10-11,5.500,1,2,,,,,607,36.320,0.048,,,,,,,,,,,
"LR",1993,284,1993-10-11,6.000,1,1,8.800,9.600,87.718,,1049,49.790,0.060,3.800,-0.600,,,,,,,,,
"LR",1993,284,1993-10-11,6.000,1,2,7.900,10.500,93.873,,503,28.310,0.045,3.300,-0.700,,,,,,,,,
"LR",1993,284,1993-10-11,6.500,1,1,,,,,956,39.400,0.052,,,,,,,,,,,
"LR",1993,284,1993-10-11,7.000,1,1,8.800,9.600,87.718,,894,26.080,0.037,,,,,,,,,,,
"LR",1993,284,1993-10-11,7.500,1,1,,,,,871,21.200,0.031,,,,,,,,,,,
"LR",1993,284,1993-10-11,8.000,1,1,8.700,9.600,87.507,,773,15.280,0.025,3.600,-0.400,,,,,,,,,
"LR",1993,284,1993-10-11,8.500,1,1,,,,,917,14.460,0.020,,,,,,,,,,,
"LR",1993,284,1993-10-11,9.000,1,1,8.700,9.600,87.507,,,,,3.700,-0.800,,,,,,,,,
"LR",1993,298,1993-10-25,0.000,1,1,8.200,10.400,93.661,16,213,135.000,1.000,3.300,-0.900,,,,,,,,,
"LR",1993,298,1993-10-25,0.000,1,2,8.200,8.700,78.351,11,620,448.800,1.000,1.700,-0.200,,,,,,,,,
"LR",1993,298,1993-10-25,0.500,1,1,,,,,213,110.400,0.816,,,,,,,,,,,
"LR",1993,298,1993-10-25,0.500,1,2,,,,,620,409.700,0.912,,,,,,,,,,,
"LR",1993,298,1993-10-25,1.000,1,1,8.200,10.400,93.661,,215,84.500,0.619,,,,,,,,,,,
"LR",1993,298,1993-10-25,1.000,1,2,8.000,8.800,78.867,,689,309.500,0.620,,,,,,,,,,,
"LR",1993,298,1993-10-25,1.500,1,1,,,,,212,68.480,0.509,,,,,,,,,,,
"LR",1993,298,1993-10-25,1.500,1,2,,,,,715,272.100,0.526,,,,,,,,,,,
"LR",1993,298,1993-10-25,2.000,1,1,8.100,10.400,93.434,,214,61.620,0.454,3.200,-0.800,,,,,,,,,
"LR",1993,298,1993-10-25,2.000,1,2,7.900,8.700,77.781,,705,223.800,0.439,2.200,-0.400,,,,,,,,,
"LR",1993,298,1993-10-25,2.500,1,1,,,,,214,50.090,0.369,,,,,,,,,,,
"LR",1993,298,1993-10-25,2.500,1,2,,,,,771,199.300,0.357,,,,,,,,,,,
"LR",1993,298,1993-10-25,3.000,1,1,8.100,10.400,93.434,,217,43.070,0.312,,,,,,,,,,,
"LR",1993,298,1993-10-25,3.000,1,2,7.800,8.700,77.591,,804,163.200,0.280,,,,,,,,,,,
"LR",1993,298,1993-10-25,3.500,1,1,,,,,218,35.900,0.260,,,,,,,,,,,
"LR",1993,298,1993-10-25,3.500,1,2,,,,,728,134.800,0.256,,,,,,,,,,,
"LR",1993,298,1993-10-25,4.000,1,1,8.100,10.400,93.434,16,222,29.990,0.213,3.000,-0.700,,,,,,,,,
"LR",1993,298,1993-10-25,4.000,1,2,7.600,8.600,76.324,11,660,108.000,0.226,2.600,-0.300,,,,,,,,,
"LR",1993,298,1993-10-25,4.000,2,1,,,,16,,,,2.900,-0.800,,,,,,,,,
"LR",1993,298,1993-10-25,4.500,1,1,,,,,222,24.300,0.172,,,,,,,,,,,
"LR",1993,298,1993-10-25,4.500,1,2,,,,,675,86.200,0.176,,,,,,,,,,,
"LR",1993,298,1993-10-25,5.000,1,1,7.900,10.300,92.085,,225,19.840,0.139,,,,,,,,,,,
"LR",1993,298,1993-10-25,5.000,1,2,7.400,8.600,75.950,,745,70.200,0.130,,,,,,,,,,,
"LR",1993,298,1993-10-25,5.500,1,1,,,,,226,16.770,0.117,,,,,,,,,,,
"LR",1993,298,1993-10-25,5.500,1,2,,,,,693,57.420,0.114,,,,,,,,,,,
"LR",1993,298,1993-10-25,6.000,1,1,7.700,10.300,91.636,,226,13.850,0.097,2.900,-0.700,,,,,,,,,
"LR",1993,298,1993-10-25,6.000,1,2,7.400,8.500,75.067,11,703,47.260,0.093,3.700,-0.400,,,,,,,,,
"LR",1993,298,1993-10-25,6.500,1,1,,,,,229,11.240,0.077,,,,,,,,,,,
"LR",1993,298,1993-10-25,7.000,1,1,7.700,10.200,90.746,,231,8.690,0.059,,,,,,,,,,,
"LR",1993,298,1993-10-25,7.500,1,1,,,,,233,7.140,0.048,,,,,,,,,,,
"LR",1993,298,1993-10-25,8.000,1,1,7.600,10.200,90.524,17,233,5.560,0.038,3.500,-0.900,,,,,,,,,
"LR",1993,298,1993-10-25,8.500,1,1,,,,,235,4.810,0.032,,,,,,,,,,,
"LR",1993,298,1993-10-25,9.000,1,1,7.600,10.100,89.637,17,234,3.120,0.021,3.300,-0.800,,,,,,,,,
"LR",1994,24,1994-01-24,0.000,1,1,0.300,10.200,74.661,18,749,16.690,1.000,3.200,-0.700,,,,,,,,,
"LR",1994,24,1994-01-24,0.500,1,1,,,,,768,15.790,0.922,,,,,,,,,,,
"LR",1994,24,1994-01-24,1.000,1,1,3.000,8.600,67.824,,779,9.640,0.555,,,,,,,,,,,
"LR",1994,24,1994-01-24,1.500,1,1,,,,,625,4.330,0.312,,,,,,,,,,,
"LR",1994,24,1994-01-24,2.000,1,1,3.700,8.000,64.281,,793,3.920,0.222,1.900,-0.200,,,,,,,,,
"LR",1994,24,1994-01-24,2.500,1,1,,,,,794,2.320,0.131,,,,,,,,,,,
"LR",1994,24,1994-01-24,3.000,1,1,3.800,7.800,62.840,,819,1.250,0.069,,,,,,,,,,,
"LR",1994,24,1994-01-24,3.500,1,1,,,,,792,-0.030,-0.002,,,,,,,,,,,
"LR",1994,24,1994-01-24,4.000,1,1,3.800,7.800,62.840,17,,,,1.800,-0.300,,,,,,,,,
"LR",1994,24,1994-01-24,5.000,1,1,3.900,6.900,55.736,,,,,,,,,,,,,,,
"LR",1994,24,1994-01-24,6.000,1,1,4.000,6.400,51.834,,,,,1.400,-0.100,,,,,,,,,
"LR",1994,24,1994-01-24,7.000,1,1,4.100,4.500,36.542,,,,,,,,,,,,,,,
"LR",1994,24,1994-01-24,8.000,1,1,4.100,4.000,32.481,21,,,,2.600,-0.500,,,,,,,,,
"LR",1994,24,1994-01-24,9.000,1,1,4.300,1.500,12.245,21,,,,3.800,1.000,,,,,,,,,
"LR",1994,24,1994-01-24,9.000,2,1,,,,21,,,,3.800,0.900,,,,,,,,,
"LR",1994,26,1994-01-26,0.000,1,2,0.400,10.200,74.874,14,921,13.920,1.000,1.700,-0.100,,,,,,"K",,,
"LR",1994,26,1994-01-26,0.500,1,2,,,,,922,14.790,1.062,,,,,,,,"K",,,
"LR",1994,26,1994-01-26,1.000,1,2,3.600,6.700,53.693,,922,11.010,0.790,,,,,,,,,,,
"LR",1994,26,1994-01-26,1.500,1,2,,,,,924,8.830,0.632,,,,,,,,,,,
"LR",1994,26,1994-01-26,2.000,1,2,3.600,6.600,52.892,,924,6.620,0.474,2.200,-0.200,,,,,,,,,
"LR",1994,26,1994-01-26,2.500,1,2,,,,,924,4.410,0.316,,,,,,,,,,,
"LR",1994,26,1994-01-26,3.000,1,2,3.800,6.600,53.172,,925,3.200,0.229,,,,,,,,,,,
"LR",1994,26,1994-01-26,3.500,1,2,,,,,925,3.460,0.248,,,,,,,,,,,
"LR",1994,26,1994-01-26,4.000,1,2,3.800,6.500,52.367,13,925,1.170,0.084,1.100,0.200,,,,,,,,,
"LR",1994,26,1994-01-26,4.500,1,2,,,,,926,3.950,0.283,,,,,,,,,,,
"LR",1994,26,1994-01-26,5.000,1,2,4.000,5.200,42.115,,927,0.030,0.002,,,,,,,,,,,
"LR",1994,26,1994-01-26,5.500,1,2,,,,,927,1.140,0.081,,,,,,,,,,,
"LR",1994,26,1994-01-26,6.000,1,2,4.000,4.300,34.826,14,,,,1.100,0.500,,,,,,,,,
"LR",1994,59,1994-02-28,0.000,1,1,1.900,10.400,79.606,23,730,61.210,1.000,5.600,-2.000,"J","J",,,,,,,
"LR",1994,59,1994-02-28,0.000,1,2,0.900,8.200,61.048,14,697,51.610,1.000,1.700,-0.400,"J","J",,,,,,,
"LR",1994,59,1994-02-28,0.500,1,1,,,,,728,57.370,0.941,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,0.500,1,2,,,,,701,48.900,0.942,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,1.000,1,1,3.800,7.000,56.395,,726,40.650,0.668,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,1.000,1,2,3.600,4.800,38.467,,708,32.070,0.612,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,1.500,1,1,,,,,726,28.120,0.462,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,1.500,1,2,,,,,717,24.240,0.456,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,2.000,1,1,4.000,6.800,55.073,,729,21.160,0.346,6.100,-2.200,"J","J",,,,,,,
"LR",1994,59,1994-02-28,2.000,1,2,3.900,4.700,37.965,,718,18.630,0.350,2.900,-0.900,"J","J",,,,,,,
"LR",1994,59,1994-02-28,2.500,1,1,,,,,731,16.000,0.261,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,2.500,1,2,,,,,717,14.780,0.279,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,3.000,1,1,4.000,6.800,55.073,,735,11.720,0.190,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,3.000,1,2,3.900,4.700,37.965,,718,10.870,0.204,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,3.500,1,1,,,,,738,8.980,0.145,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,3.500,1,2,,,,,720,8.280,0.155,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,4.000,1,1,4.000,6.700,54.264,18,742,6.740,0.108,6.300,-2.000,"J","J",,,,,,,
"LR",1994,59,1994-02-28,4.000,1,2,3.900,4.600,37.158,14,721,6.170,0.116,2.600,-0.700,"J","J",,,,,,,
"LR",1994,59,1994-02-28,4.000,2,2,,,,14,,,,2.700,-0.800,,,,,,,,,
"LR",1994,59,1994-02-28,4.500,1,1,,,,,745,5.020,0.080,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,4.500,1,2,,,,,722,4.950,0.093,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,5.000,1,1,4.000,6.700,54.264,,748,3.870,0.062,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,5.000,1,2,3.900,4.700,37.965,,721,3.810,0.071,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,5.500,1,1,,,,,751,2.760,0.044,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,5.500,1,2,,,,,720,2.910,0.055,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,6.000,1,1,4.000,6.700,54.264,,754,2.180,0.034,5.400,-2.200,"J","J",,,,,,,
"LR",1994,59,1994-02-28,6.000,1,2,4.100,2.600,21.113,14,719,1.660,0.031,3.500,-1.500,"J","J",,,,,,,
"LR",1994,59,1994-02-28,6.500,1,1,,,,,756,1.660,0.026,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,7.000,1,1,4.100,3.800,30.857,,757,0.980,0.016,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,7.500,1,1,,,,,758,0.540,0.009,,,"J","J",,,,,,,
"LR",1994,59,1994-02-28,8.000,1,1,4.100,3.600,29.233,20,759,0.380,0.006,4.000,-1.400,"J","J",,,,,,,
"LR",1994,59,1994-02-28,9.000,1,1,4.400,0.900,7.366,24,,,,6.800,-1.600,"J","J",,,,,,,
"LR",1994,90,1994-03-31,0.000,1,1,1.300,7.800,58.722,18,1250,12.210,1.000,39.100,-13.100,,,,,,"K",,,
"LR",1994,90,1994-03-31,0.000,1,2,0.700,6.400,47.380,12,1762,54.120,1.000,4.000,-2.500,,,,,,,,,
"LR",1994,90,1994-03-31,0.500,1,1,,,,,1269,13.240,1.068,,,,,,,,"K",,,
"LR",1994,90,1994-03-31,0.500,1,2,,,,,1761,41.080,0.760,,,,,,,,,,,
"LR",1994,90,1994-03-31,1.000,1,1,3.500,7.000,55.948,,1273,10.080,0.810,,,,,,,,,,,
"LR",1994,90,1994-03-31,1.000,1,2,3.500,6.100,48.755,,1763,31.550,0.583,,,,,,,,,,,
"LR",1994,90,1994-03-31,1.500,1,1,,,,,1259,7.680,0.625,,,,,,,,,,,
"LR",1994,90,1994-03-31,1.500,1,2,,,,,1764,25.570,0.472,,,,,,,,,,,
"LR",1994,90,1994-03-31,2.000,1,1,3.800,6.900,55.589,,1261,5.190,0.421,12.800,-3.400,,,,,,,,,
"LR",1994,90,1994-03-31,2.000,1,2,3.800,6.000,48.339,,1765,23.170,0.427,4.200,-0.800,,,,,,,,,
"LR",1994,90,1994-03-31,2.500,1,1,,,,,1272,3.310,0.266,,,,,,,,,,,
"LR",1994,90,1994-03-31,2.500,1,2,,,,,1766,18.910,0.349,,,,,,,,,,,
"LR",1994,90,1994-03-31,3.000,1,1,3.900,6.800,54.929,,1273,2.250,0.181,,,,,,,,,,,
"LR",1994,90,1994-03-31,3.000,1,2,3.900,6.000,48.466,,1767,15.440,0.284,,,,,,,,,,,
"LR",1994,90,1994-03-31,3.500,1,1,,,,,1285,1.350,0.107,,,,,,,,,,,
"LR",1994,90,1994-03-31,3.500,1,2,,,,,1768,12.120,0.223,,,,,,,,,,,
"LR",1994,90,1994-03-31,4.000,1,1,3.900,6.800,54.929,18,1291,1.090,0.087,12.900,-3.800,,,,,,,,,
"LR",1994,90,1994-03-31,4.000,1,2,3.900,5.900,47.659,14,1771,9.880,0.182,3.500,-0.800,,,,,,,,,
"LR",1994,90,1994-03-31,4.000,2,1,,,,18,,,,14.400,-4.800,,,,,,,,,
"LR",1994,90,1994-03-31,4.500,1,1,,,,,1293,0.440,0.035,,,,,,,,,,,
"LR",1994,90,1994-03-31,4.500,1,2,,,,,1774,8.260,0.152,,,,,,,,,,,
"LR",1994,90,1994-03-31,5.000,1,1,3.900,6.800,54.929,,1295,0.070,0.005,,,,,,,,,,,
"LR",1994,90,1994-03-31,5.000,1,2,3.900,5.900,47.659,,1776,6.720,0.123,,,,,,,,,,,
"LR",1994,90,1994-03-31,5.500,1,1,,,,,1296,-0.040,-0.003,,,,,,,,,,,
"LR",1994,90,1994-03-31,5.500,1,2,,,,,1774,5.560,0.102,,,,,,,,,,,
"LR",1994,90,1994-03-31,6.000,1,1,3.900,6.800,54.929,,,,,11.000,-2.600,,,,,,,,,
"LR",1994,90,1994-03-31,6.000,1,2,3.900,5.900,47.659,14,1774,4.470,0.082,3.500,-0.700,,,,,,,,,
