lakeid,year4,daynum,sampledate,sta,depth,rep,etrode,ph,phair,alk,flagph,flagphair,flagalk
"LR",1985,168,1985-06-17,1,6.000,1,"R",5.900,,38,,,
"LR",1985,168,1985-06-17,2,6.000,1,"R",5.680,,40,,,
"LR",1985,168,1985-06-17,1,9.000,1,"R",5.290,,36,,,
"LR",1985,169,1985-06-18,1,0.000,1,"R",5.580,,,,,
"LR",1985,171,1985-06-20,1,0.000,1,"R",5.620,,,,,
"LR",1985,175,1985-06-24,1,0.000,1,"R",5.700,,9,,,
"LR",1985,176,1985-06-25,1,0.000,1,"R",5.640,,,,,
"LR",1985,178,1985-06-27,1,0.000,1,"R",5.580,,,,,
"LR",1985,183,1985-07-02,1,0.000,1,"R",5.660,,10,,,
"LR",1985,183,1985-07-02,2,0.000,1,"R",6.080,,23,,,
"LR",1985,183,1985-07-02,1,2.000,1,"R",5.620,,14,,,
"LR",1985,183,1985-07-02,2,2.000,1,"R",6.030,,20,,,
"LR",1985,183,1985-07-02,1,4.000,1,"R",5.590,,6,,,
"LR",1985,183,1985-07-02,2,4.000,1,"R",6.140,,21,,,
"LR",1985,183,1985-07-02,1,6.000,1,"R",5.760,,33,,,
"LR",1985,183,1985-07-02,2,6.000,1,"R",5.620,,32,,,
"LR",1985,183,1985-07-02,1,9.000,1,"R",5.230,,42,,,
"LR",1985,184,1985-07-03,1,0.000,1,"R",5.590,,,,,
"LR",1985,185,1985-07-04,1,0.000,1,"R",5.520,,,,,
"LR",1985,186,1985-07-05,1,0.000,1,"R",5.540,,,,,
"LR",1985,186,1985-07-05,2,0.000,1,"R",6.070,,,,,
"LR",1985,187,1985-07-06,1,0.000,1,"R",5.490,,,,,
"LR",1985,189,1985-07-08,1,0.000,1,"R",5.620,,,,,
"LR",1985,192,1985-07-11,1,0.000,1,"R",5.550,,,,,
"LR",1985,193,1985-07-12,1,0.000,1,"R",5.510,,,,,
"LR",1985,196,1985-07-15,1,0.000,1,"R",5.560,,,,,
"LR",1985,197,1985-07-16,1,0.000,1,"R",5.570,,12,,,
"LR",1985,197,1985-07-16,2,0.000,1,"R",6.010,,23,,,
"LR",1985,197,1985-07-16,1,2.000,1,"R",5.560,,11,,,
"LR",1985,197,1985-07-16,2,2.000,1,"R",6.010,,27,,,
"LR",1985,197,1985-07-16,1,4.000,1,"R",5.510,,13,,,
"LR",1985,197,1985-07-16,2,4.000,1,"R",5.960,,25,,,
"LR",1985,197,1985-07-16,1,6.000,1,"R",5.860,,39,,,
"LR",1985,197,1985-07-16,2,6.000,1,"R",5.620,,50,,,
"LR",1985,197,1985-07-16,1,9.000,1,"R",5.290,,56,,,
"LR",1985,198,1985-07-17,1,0.000,1,"R",5.600,,,,,
"LR",1985,200,1985-07-19,1,0.000,1,"R",5.510,,,,,
"LR",1985,203,1985-07-22,1,0.000,1,"R",5.570,,,,,
"LR",1985,206,1985-07-25,1,0.000,1,"R",5.570,,,,,
"LR",1985,210,1985-07-29,1,0.000,1,"R",5.630,,,,,
"LR",1985,211,1985-07-30,1,0.000,1,"R",5.670,,13,,,
"LR",1985,211,1985-07-30,2,0.000,1,"R",5.990,,21,,,
"LR",1985,211,1985-07-30,1,2.000,1,"R",5.650,,,,,
"LR",1985,211,1985-07-30,2,2.000,1,"R",5.960,,,,,
"LR",1985,211,1985-07-30,1,4.000,1,"R",5.580,,,,,
"LR",1985,211,1985-07-30,2,4.000,1,"R",5.950,,,,,
"LR",1985,211,1985-07-30,1,6.000,1,"R",5.830,,,,,
"LR",1985,211,1985-07-30,2,6.000,1,"R",5.640,,,,,
"LR",1985,211,1985-07-30,1,8.000,1,"R",5.390,,,,,
"LR",1985,211,1985-07-30,1,9.000,1,"R",5.520,,,,,
"LR",1985,214,1985-08-02,1,0.000,1,"R",5.690,,,,,
"LR",1985,217,1985-08-05,1,0.000,1,"R",5.630,,,,,
"LR",1985,218,1985-08-06,1,0.000,1,"R",5.590,,6,,,
"LR",1985,219,1985-08-07,1,0.000,1,"R",5.620,,,,,
"LR",1985,220,1985-08-08,1,0.000,1,"R",5.550,,,,,
"LR",1985,221,1985-08-09,1,0.000,1,"R",5.650,,,,,
"LR",1985,224,1985-08-12,1,0.000,1,"R",5.610,,,,,
"LR",1985,225,1985-08-13,1,0.000,1,"R",5.610,,9,,,
"LR",1985,225,1985-08-13,2,0.000,1,"R",5.980,,21,,,
"LR",1985,225,1985-08-13,1,2.000,1,"R",5.620,,13,,,
"LR",1985,225,1985-08-13,2,2.000,1,"R",6.000,,23,,,
"LR",1985,225,1985-08-13,1,4.000,1,"R",5.610,,11,,,
"LR",1985,225,1985-08-13,2,4.000,1,"R",5.970,,22,,,
"LR",1985,225,1985-08-13,1,6.000,1,"R",5.630,,13,,,
"LR",1985,225,1985-08-13,2,6.000,1,"R",5.950,,22,,,
"LR",1985,225,1985-08-13,1,8.000,1,"R",5.440,,48,,,
"LR",1985,225,1985-08-13,1,9.000,1,"R",5.410,,68,,,
"LR",1985,226,1985-08-14,1,0.000,1,"R",5.640,,,,,
"LR",1985,228,1985-08-16,1,0.000,1,"R",5.640,,,,,
"LR",1985,231,1985-08-19,1,0.000,1,"R",5.720,,,,,
"LR",1985,232,1985-08-20,1,0.000,1,"R",5.600,,8,,,
"LR",1985,233,1985-08-21,1,0.000,1,"R",5.590,,,,,
"LR",1985,234,1985-08-22,1,0.000,1,"R",5.540,,,,,
"LR",1985,235,1985-08-23,1,0.000,1,"R",5.550,,,,,
"LR",1985,238,1985-08-26,1,0.000,1,"R",5.650,,,,,
"LR",1985,239,1985-08-27,1,0.000,1,"R",5.480,,7,,,
"LR",1985,239,1985-08-27,2,0.000,1,"R",6.080,,23,,,
"LR",1985,239,1985-08-27,1,2.000,1,"R",5.540,,6,,,
"LR",1985,239,1985-08-27,2,2.000,1,"R",6.110,,23,,,
"LR",1985,239,1985-08-27,1,4.000,1,"R",5.550,,10,,,
"LR",1985,239,1985-08-27,2,4.000,1,"R",6.070,,22,,,
"LR",1985,239,1985-08-27,1,6.000,1,"R",5.530,,11,,,
"LR",1985,239,1985-08-27,2,6.000,1,"R",5.940,,22,,,
"LR",1985,239,1985-08-27,1,8.000,1,"R",5.470,,62,,,
"LR",1985,239,1985-08-27,1,9.000,1,"R",5.400,,92,,,
"LR",1985,240,1985-08-28,1,0.000,1,"R",5.580,,,,,
"LR",1985,242,1985-08-30,1,0.000,1,"R",5.570,,,,,
"LR",1985,246,1985-09-03,1,0.000,1,"R",5.620,,,,,
"LR",1985,247,1985-09-04,1,0.000,1,"R",5.610,,,,,
"LR",1985,248,1985-09-05,1,0.000,1,"R",5.530,,6,,,
"LR",1985,252,1985-09-09,1,0.000,1,"R",5.550,,12,,,
"LR",1985,254,1985-09-11,1,0.000,1,"R",5.540,,,,,
"LR",1985,256,1985-09-13,1,0.000,1,"R",5.540,,,,,
"LR",1985,259,1985-09-16,1,0.000,1,"R",5.760,,10,,,
"LR",1985,259,1985-09-16,2,0.000,1,"R",6.110,,26,,,
"LR",1985,259,1985-09-16,1,2.000,1,"R",5.670,,11,,,
"LR",1985,259,1985-09-16,2,2.000,1,"R",6.090,,23,,,
"LR",1985,259,1985-09-16,1,4.000,1,"R",5.600,,13,,,
"LR",1985,259,1985-09-16,2,4.000,1,"R",6.130,,22,,,
"LR",1985,259,1985-09-16,1,6.000,1,"R",5.570,,23,,,
"LR",1985,259,1985-09-16,2,6.000,1,"R",6.020,,27,,,
"LR",1985,259,1985-09-16,1,8.000,1,"R",5.400,,42,,,
"LR",1985,259,1985-09-16,1,9.000,1,"R",5.730,,327,,,
"LR",1985,260,1985-09-17,1,0.000,1,"R",5.660,,,,,
"LR",1985,262,1985-09-19,1,0.000,1,"R",5.670,,,,,
"LR",1985,264,1985-09-21,1,0.000,1,"R",5.550,,,,,
"LR",1985,266,1985-09-23,1,0.000,1,"R",5.550,,,,,
"LR",1985,268,1985-09-25,1,0.000,1,"R",5.530,,12,,,
"LR",1985,269,1985-09-26,1,0.000,1,"R",5.510,,,,,
"LR",1985,270,1985-09-27,1,0.000,1,"R",5.520,,,,,
"LR",1985,275,1985-10-02,1,0.000,1,"R",5.660,,12,,,
"LR",1985,276,1985-10-03,1,0.000,1,"R",5.650,,,,,
"LR",1985,277,1985-10-04,1,0.000,1,"R",5.570,,,,,
"LR",1985,278,1985-10-05,1,0.000,1,"R",5.580,,,,,
"LR",1985,281,1985-10-08,1,0.000,1,"R",5.710,,9,,,
"LR",1985,281,1985-10-08,2,0.000,1,"R",5.990,,22,,,
"LR",1985,281,1985-10-08,1,4.000,1,"R",5.650,,12,,,
"LR",1985,281,1985-10-08,2,4.000,1,"R",6.000,,24,,,
"LR",1985,281,1985-10-08,2,6.000,1,"R",6.000,,23,,,
"LR",1985,281,1985-10-08,1,9.000,1,"R",5.680,,10,,,
"LR",1985,282,1985-10-09,1,0.000,1,"R",5.590,,,,,
"LR",1985,283,1985-10-10,1,0.000,1,"R",5.620,,,,,
"LR",1985,287,1985-10-14,1,0.000,1,"R",5.580,,,,,
"LR",1985,289,1985-10-16,1,0.000,1,"R",5.520,,,,,
"LR",1985,291,1985-10-18,1,0.000,1,"R",5.530,,,,,
"LR",1985,294,1985-10-21,1,0.000,1,"R",5.570,,,,,
"LR",1985,296,1985-10-23,1,0.000,1,"R",5.550,,,,,
"LR",1985,298,1985-10-25,1,0.000,1,"R",5.590,,,,,
"LR",1985,301,1985-10-28,1,0.000,1,"R",5.590,,10,,,
"LR",1985,301,1985-10-28,2,0.000,1,"R",6.190,,25,,,
"LR",1985,301,1985-10-28,1,4.000,1,"R",5.660,,13,,,
"LR",1985,301,1985-10-28,2,4.000,1,"R",6.190,,26,,,
"LR",1985,301,1985-10-28,2,6.000,1,"R",6.180,,27,,,
"LR",1985,301,1985-10-28,1,9.000,1,"R",5.640,,11,,,
"LR",1985,304,1985-10-31,1,0.000,1,"R",5.600,,,,,
"LR",1985,308,1985-11-04,1,0.000,1,"R",5.480,,,,,
"LR",1985,310,1985-11-06,1,0.000,1,"R",5.610,,,,,
"LR",1985,310,1985-11-06,2,0.000,1,"R",6.160,,28,,,
"LR",1985,310,1985-11-06,1,4.000,1,"R",5.680,,12,,,
"LR",1985,310,1985-11-06,2,4.000,1,"R",6.140,,32,,,
"LR",1985,310,1985-11-06,2,6.000,1,"R",6.100,,27,,,
"LR",1985,310,1985-11-06,1,9.000,1,"R",5.650,,11,,,
"LR",1985,339,1985-12-05,1,0.000,1,"N",,,7,,,
"LR",1985,339,1985-12-05,2,0.000,1,"R",5.760,,29,,,
"LR",1985,339,1985-12-05,1,4.000,1,"R",5.490,,17,,,
"LR",1985,339,1985-12-05,2,4.000,1,"R",5.730,,34,,,
"LR",1985,339,1985-12-05,1,6.000,1,"R",5.440,,14,,,
"LR",1985,339,1985-12-05,2,6.000,1,"R",5.700,,33,,,
"LR",1985,339,1985-12-05,1,9.000,1,"R",5.430,,20,,,
"LR",1985,344,1985-12-10,1,0.000,1,"R",5.600,,,,,
"LR",1985,344,1985-12-10,2,0.000,1,"R",5.880,,,,,
"LR",1986,23,1986-01-23,1,0.000,1,"R",5.500,5.860,11,,,
"LR",1986,23,1986-01-23,2,0.000,1,"R",5.650,6.470,37,,,
"LR",1986,23,1986-01-23,1,2.000,1,"R",5.320,6.150,21,,,
"LR",1986,23,1986-01-23,1,4.000,1,"R",5.350,6.140,17,,,
"LR",1986,23,1986-01-23,2,4.000,1,"R",5.530,6.530,38,,,
"LR",1986,23,1986-01-23,1,6.000,1,"R",5.370,6.280,27,,,
"LR",1986,23,1986-01-23,2,6.000,1,"R",5.580,6.660,40,,,
"LR",1986,23,1986-01-23,1,9.000,1,"R",5.450,6.460,32,,,
"LR",1986,37,1986-02-06,1,0.000,1,"R",5.410,,,,,
"LR",1986,37,1986-02-06,2,0.000,1,"R",5.680,,,,,
"LR",1986,37,1986-02-06,1,2.000,1,"R",5.340,,,,,
"LR",1986,37,1986-02-06,2,2.000,1,"R",5.550,,,,,
"LR",1986,37,1986-02-06,1,4.000,1,"R",5.330,,,,,
"LR",1986,37,1986-02-06,2,4.000,1,"R",5.550,,,,,
"LR",1986,37,1986-02-06,2,5.000,1,"R",5.530,,,,,
"LR",1986,37,1986-02-06,1,6.000,1,"R",5.350,,,,,
"LR",1986,37,1986-02-06,1,8.000,1,"R",5.420,,,,,
"LR",1986,37,1986-02-06,1,9.000,1,"R",5.420,,,,,
"LR",1986,52,1986-02-21,1,0.000,1,"R",5.420,,,,,
"LR",1986,52,1986-02-21,2,0.000,1,"R",5.500,,,,,
"LR",1986,52,1986-02-21,1,2.000,1,"R",5.300,,,,,
"LR",1986,52,1986-02-21,2,2.000,1,"R",5.500,,,,,
"LR",1986,52,1986-02-21,1,4.000,1,"R",5.290,,,,,
"LR",1986,52,1986-02-21,2,4.000,1,"R",5.520,,,,,
"LR",1986,65,1986-03-06,1,0.000,1,"R",5.460,6.300,13,,,
"LR",1986,65,1986-03-06,2,0.000,1,"R",5.590,6.610,30,,,
"LR",1986,65,1986-03-06,1,2.000,1,"R",5.240,6.190,9,,,
"LR",1986,65,1986-03-06,2,2.000,1,"R",5.580,6.840,49,,,
"LR",1986,65,1986-03-06,1,4.000,1,"R",5.240,6.230,12,,,
"LR",1986,65,1986-03-06,2,4.000,1,"R",5.590,6.910,49,,,
"LR",1986,65,1986-03-06,2,4.000,2,"R",5.610,,51,,,
"LR",1986,65,1986-03-06,1,6.000,1,"R",5.260,6.370,12,,,
"LR",1986,65,1986-03-06,2,6.000,1,"R",5.710,7.090,73,,,
"LR",1986,65,1986-03-06,1,8.000,1,"R",5.290,6.410,21,,,
"LR",1986,65,1986-03-06,1,9.000,1,"R",5.300,6.480,21,,,
"LR",1986,86,1986-03-27,1,0.000,1,"R",5.360,5.950,7,,,
"LR",1986,86,1986-03-27,2,0.000,1,"R",5.530,6.770,28,,,
"LR",1986,86,1986-03-27,1,2.000,1,"R",5.200,6.040,7,,,
"LR",1986,86,1986-03-27,1,4.000,1,"R",5.220,6.230,12,,,
"LR",1986,86,1986-03-27,2,4.000,1,"R",5.620,6.920,61,,,
"LR",1986,86,1986-03-27,1,6.000,1,"R",5.220,6.340,12,,,
"LR",1986,86,1986-03-27,2,6.000,1,"R",6.060,7.170,108,,,
"LR",1986,86,1986-03-27,1,6.000,2,"N",,,12,,,
"LR",1986,86,1986-03-27,1,8.000,1,"R",5.330,6.550,25,,,
"LR",1986,86,1986-03-27,1,9.000,1,"R",5.630,6.760,49,,,
"LR",1986,102,1986-04-12,1,0.000,1,"R",5.340,,,,,
"LR",1986,102,1986-04-12,2,0.000,1,"R",5.760,,,,,
"LR",1986,102,1986-04-12,1,2.000,1,"R",5.350,,,,,
"LR",1986,102,1986-04-12,2,2.000,1,"R",5.790,,,,,
"LR",1986,102,1986-04-12,1,4.000,1,"R",5.350,,,,,
"LR",1986,102,1986-04-12,2,4.000,1,"R",5.770,,,,,
"LR",1986,102,1986-04-12,1,6.000,1,"R",5.340,,,,,
"LR",1986,102,1986-04-12,2,6.000,1,"R",5.730,,,,,
"LR",1986,102,1986-04-12,1,9.000,1,"R",5.350,,,,,
"LR",1986,105,1986-04-15,1,0.000,1,"R",5.360,,,,,
"LR",1986,105,1986-04-15,2,0.000,1,"R",5.850,,,,,
"LR",1986,107,1986-04-17,1,0.000,1,"R",5.440,6.220,8,,,
"LR",1986,107,1986-04-17,2,0.000,1,"R",5.970,6.750,39,,,
"LR",1986,107,1986-04-17,2,0.000,2,"R",5.980,,40,,,
"LR",1986,107,1986-04-17,1,2.000,1,"R",5.430,6.220,8,,,
"LR",1986,107,1986-04-17,1,4.000,1,"R",5.440,6.170,11,,,
"LR",1986,107,1986-04-17,2,4.000,1,"R",5.940,6.780,36,,,
"LR",1986,107,1986-04-17,1,6.000,1,"R",5.450,6.230,10,,,
"LR",1986,107,1986-04-17,2,6.000,1,"R",5.940,6.760,36,,,
"LR",1986,107,1986-04-17,1,8.000,1,"R",5.370,6.210,12,,,
"LR",1986,107,1986-04-17,1,9.000,1,"R",5.360,6.240,9,,,
"LR",1986,110,1986-04-20,1,0.000,1,"R",5.630,,,,,
"LR",1986,110,1986-04-20,2,0.000,1,"R",6.230,,,,,
"LR",1986,113,1986-04-23,1,0.000,1,"R",5.810,,,,,
"LR",1986,113,1986-04-23,2,0.000,1,"R",6.360,,,,,
"LR",1986,114,1986-04-24,1,0.000,1,"R",5.580,,,,,
"LR",1986,114,1986-04-24,2,0.000,1,"R",6.460,,,,,
"LR",1986,115,1986-04-25,1,0.000,1,"R",5.690,,,,,
"LR",1986,115,1986-04-25,2,0.000,1,"R",6.420,,,,,
"LR",1986,118,1986-04-28,1,0.000,1,"R",5.800,,,,,
"LR",1986,118,1986-04-28,2,0.000,1,"R",6.380,,,,,
"LR",1986,119,1986-04-29,1,0.000,1,"R",5.560,,0,,,
"LR",1986,120,1986-04-30,1,0.000,1,"R",5.520,5.720,1,,,
"LR",1986,120,1986-04-30,2,0.000,1,"R",6.330,6.570,29,,,
"LR",1986,120,1986-04-30,1,2.000,1,"R",5.720,5.870,3,,,
"LR",1986,120,1986-04-30,1,4.000,1,"R",6.140,6.170,10,,,
"LR",1986,120,1986-04-30,2,4.000,1,"R",6.380,6.640,28,,,
"LR",1986,120,1986-04-30,1,6.000,1,"R",5.800,6.220,10,,,
"LR",1986,120,1986-04-30,2,6.000,1,"R",6.030,6.610,33,,,
"LR",1986,120,1986-04-30,1,8.000,1,"R",5.300,6.090,9,,,
"LR",1986,120,1986-04-30,1,9.000,1,"R",5.300,6.270,17,,,
"LR",1986,120,1986-04-30,1,9.000,2,"N",,,10,,,
"LR",1986,122,1986-05-02,1,0.000,1,"R",5.750,,3,,,
"LR",1986,125,1986-05-05,1,0.000,1,"R",5.880,,,,,
"LR",1986,126,1986-05-06,1,0.000,1,"R",5.670,,,,,
"LR",1986,127,1986-05-07,1,0.000,1,"R",5.670,,,,,
"LR",1986,128,1986-05-08,1,0.000,1,"R",5.580,,,,,
"LR",1986,129,1986-05-09,1,0.000,1,"R",5.570,,2,,,
"LR",1986,129,1986-05-09,1,2.000,1,"R",5.560,,4,,,
"LR",1986,129,1986-05-09,1,4.000,1,"R",5.850,,6,,,
"LR",1986,129,1986-05-09,1,6.000,1,"R",6.350,,,,,
"LR",1986,129,1986-05-09,1,8.000,1,"R",5.580,,,,,
"LR",1986,132,1986-05-12,1,0.000,1,"R",5.580,,,,,
"LR",1986,133,1986-05-13,1,0.000,1,"R",5.740,5.680,13,,,
"LR",1986,133,1986-05-13,2,0.000,1,"R",6.470,6.700,24,,,
"LR",1986,133,1986-05-13,1,2.000,1,"R",5.650,,-1,,,
"LR",1986,133,1986-05-13,2,2.000,1,"R",6.530,6.690,24,,,
"LR",1986,133,1986-05-13,1,4.000,1,"R",5.710,5.780,4,,,
"LR",1986,133,1986-05-13,2,4.000,1,"R",6.540,6.710,27,,,
"LR",1986,133,1986-05-13,2,4.000,2,"R",6.510,6.710,27,,,
"LR",1986,133,1986-05-13,1,6.000,1,"R",6.530,6.110,10,,,
"LR",1986,133,1986-05-13,2,6.000,1,"R",6.100,6.740,31,,,
"LR",1986,133,1986-05-13,1,8.000,1,"R",5.410,6.150,10,,,
"LR",1986,133,1986-05-13,1,9.000,1,"R",5.340,6.310,11,,,
"LR",1986,134,1986-05-14,1,0.000,1,"R",5.620,,,,,
"LR",1986,135,1986-05-15,1,0.000,1,"R",5.560,,,,,
"LR",1986,139,1986-05-19,1,0.000,1,"R",5.540,,,,,
"LR",1986,140,1986-05-20,1,0.000,1,"R",5.630,,,,,
"LR",1986,141,1986-05-21,1,0.000,1,"R",5.520,,2,,,
"LR",1986,142,1986-05-22,1,0.000,1,"R",5.630,,,,,
"LR",1986,143,1986-05-23,1,0.000,1,"R",5.580,,,,,
"LR",1986,147,1986-05-27,1,0.000,1,"R",5.510,5.770,-3,,,
"LR",1986,147,1986-05-27,2,0.000,1,"R",6.460,6.630,27,,,
"LR",1986,147,1986-05-27,1,0.000,2,"N",,,1,,,
"LR",1986,147,1986-05-27,1,2.000,1,"R",5.600,5.770,0,,,
"LR",1986,147,1986-05-27,1,4.000,1,"R",5.500,5.770,0,,,
"LR",1986,147,1986-05-27,2,4.000,1,"R",6.610,6.630,25,,,
"LR",1986,147,1986-05-27,1,6.000,1,"R",6.140,6.240,9,,,
"LR",1986,147,1986-05-27,2,6.000,1,"R",5.590,6.750,34,,,
"LR",1986,147,1986-05-27,1,8.000,1,"R",5.350,6.330,14,,,
"LR",1986,147,1986-05-27,1,9.000,1,"R",5.250,6.480,15,,,
"LR",1986,150,1986-05-30,1,0.000,1,"R",5.560,,,,,
"LR",1986,153,1986-06-02,1,0.000,1,"R",5.510,,,,,
"LR",1986,155,1986-06-04,1,0.000,1,"R",5.520,,,,,
"LR",1986,157,1986-06-06,1,0.000,1,"R",5.590,,-1,,,
"LR",1986,161,1986-06-10,1,0.000,1,"R",5.460,5.760,5,,,
"LR",1986,161,1986-06-10,2,0.000,1,"R",6.270,6.590,22,,,
"LR",1986,161,1986-06-10,1,2.000,1,"R",5.400,5.690,4,,,
"LR",1986,161,1986-06-10,1,4.000,1,"R",5.370,5.740,2,,,
"LR",1986,161,1986-06-10,2,4.000,1,"R",6.220,6.610,26,,,
"LR",1986,161,1986-06-10,1,6.000,1,"R",6.020,6.130,7,,,
"LR",1986,161,1986-06-10,2,6.000,1,"R",5.980,6.760,46,,,
"LR",1986,161,1986-06-10,1,8.000,1,"R",5.340,6.530,21,,,
"LR",1986,161,1986-06-10,1,9.000,1,"R",5.240,6.520,23,,,
"LR",1986,164,1986-06-13,1,0.000,1,"R",5.470,,,,,
"LR",1986,167,1986-06-16,1,0.000,1,"R",5.550,,,,,
"LR",1986,170,1986-06-19,1,0.000,1,"R",5.620,,,,,
"LR",1986,174,1986-06-23,1,0.000,1,"R",5.600,5.840,3,,,
"LR",1986,174,1986-06-23,2,0.000,1,"R",6.460,6.680,22,,,
"LR",1986,174,1986-06-23,1,2.000,1,"R",5.530,5.980,2,,,
"LR",1986,174,1986-06-23,1,4.000,1,"R",5.530,6.070,4,,,
"LR",1986,174,1986-06-23,2,4.000,1,"R",6.330,6.720,41,,,
"LR",1986,174,1986-06-23,2,4.000,2,"R",6.340,,29,,,
"LR",1986,174,1986-06-23,1,6.000,1,"R",5.650,6.350,9,,,
"LR",1986,174,1986-06-23,2,6.000,1,"R",5.870,7.010,56,,,
"LR",1986,174,1986-06-23,1,8.000,1,"R",5.460,6.670,24,,,
"LR",1986,174,1986-06-23,1,9.000,1,"R",5.220,6.670,17,,,
"LR",1986,176,1986-06-25,1,0.000,1,"R",5.480,,,,,
"LR",1986,181,1986-06-30,1,0.000,1,"R",5.580,,,,,
"LR",1986,183,1986-07-02,1,0.000,1,"R",5.610,,,,,
"LR",1986,188,1986-07-07,1,0.000,1,"R",5.530,5.910,2,,,
"LR",1986,188,1986-07-07,2,0.000,1,"R",6.430,6.770,24,,,
"LR",1986,188,1986-07-07,2,0.000,2,"R",6.450,,24,,,
"LR",1986,188,1986-07-07,1,2.000,1,"R",5.510,5.920,-1,,,
"LR",1986,188,1986-07-07,1,4.000,1,"R",5.510,5.960,6,,,
"LR",1986,188,1986-07-07,2,4.000,1,"R",6.350,6.730,25,,,
"LR",1986,188,1986-07-07,1,6.000,1,"R",5.650,6.230,5,,,
"LR",1986,188,1986-07-07,2,6.000,1,"R",5.650,7.060,67,,,
"LR",1986,188,1986-07-07,1,8.000,1,"R",5.440,6.740,28,,,
"LR",1986,188,1986-07-07,1,9.000,1,"R",5.350,6.900,45,,,
"LR",1986,190,1986-07-09,1,0.000,1,"R",5.570,,,,,
"LR",1986,195,1986-07-14,1,0.000,1,"R",5.570,,,,,
"LR",1986,198,1986-07-17,1,0.000,1,"R",5.640,,,,,
"LR",1986,202,1986-07-21,1,0.000,1,"R",5.640,6.050,3,,,
"LR",1986,202,1986-07-21,2,0.000,1,"R",6.400,6.650,25,,,
"LR",1986,202,1986-07-21,1,2.000,1,"R",5.610,6.090,2,,,
"LR",1986,202,1986-07-21,1,4.000,1,"R",5.550,6.100,1,,,
"LR",1986,202,1986-07-21,2,4.000,1,"R",5.950,6.750,35,,,
"LR",1986,202,1986-07-21,1,6.000,1,"R",5.470,6.390,12,,,
"LR",1986,202,1986-07-21,2,6.000,1,"R",5.530,6.870,46,,,
"LR",1986,202,1986-07-21,1,8.000,1,"R",5.360,6.720,25,,,
"LR",1986,202,1986-07-21,1,8.000,2,"N",,,27,,,
"LR",1986,202,1986-07-21,1,9.000,1,"R",5.560,7.150,83,,,
"LR",1986,205,1986-07-24,1,0.000,1,"R",5.620,,,,,
"LR",1986,212,1986-07-31,1,0.000,1,"R",5.650,,,,,
"LR",1986,216,1986-08-04,1,0.000,1,"R",5.600,6.290,1,,,
"LR",1986,216,1986-08-04,2,0.000,1,"R",6.120,6.710,24,,,
"LR",1986,216,1986-08-04,2,0.000,2,"R",6.100,,28,,,
"LR",1986,216,1986-08-04,1,2.000,1,"R",5.620,6.120,4,,,
"LR",1986,216,1986-08-04,1,4.000,1,"R",5.570,6.090,4,,,
"LR",1986,216,1986-08-04,2,4.000,1,"R",6.100,6.680,27,,,
"LR",1986,216,1986-08-04,1,6.000,1,"R",5.370,6.490,16,,,
"LR",1986,216,1986-08-04,2,6.000,1,"R",5.490,6.940,98,,,
"LR",1986,216,1986-08-04,1,8.000,1,"R",5.260,6.550,22,,,
"LR",1986,216,1986-08-04,1,9.000,1,"R",5.500,7.070,80,,,
"LR",1986,219,1986-08-07,1,0.000,1,"R",5.650,,,,,
"LR",1986,223,1986-08-11,1,0.000,1,"R",5.570,,,,,
"LR",1986,226,1986-08-14,1,0.000,1,"R",5.650,,,,,
"LR",1986,230,1986-08-18,1,0.000,1,"R",5.690,6.280,7,,,
"LR",1986,230,1986-08-18,2,0.000,1,"R",6.240,6.600,24,,,
"LR",1986,230,1986-08-18,1,2.000,1,"R",5.670,6.210,5,,,
"LR",1986,230,1986-08-18,1,4.000,1,"R",5.600,6.200,8,,,
"LR",1986,230,1986-08-18,2,4.000,1,"R",6.120,6.580,25,,,
"LR",1986,230,1986-08-18,2,4.000,2,"R",6.130,,25,,,
"LR",1986,230,1986-08-18,1,6.000,1,"R",5.490,6.340,8,,,
"LR",1986,230,1986-08-18,2,6.000,1,"R",5.730,6.560,27,,,
"LR",1986,230,1986-08-18,1,8.000,1,"R",5.270,6.400,21,,,
"LR",1986,230,1986-08-18,1,9.000,1,"R",5.630,7.240,128,,,
"LR",1986,237,1986-08-25,1,0.000,1,"R",5.670,,,,,
"LR",1986,240,1986-08-28,1,0.000,1,"R",5.730,,,,,
"LR",1986,245,1986-09-02,1,0.000,1,"R",5.740,6.150,6,,,
"LR",1986,245,1986-09-02,2,0.000,1,"R",6.200,6.530,23,,,
"LR",1986,245,1986-09-02,1,2.000,1,"R",5.680,6.110,6,,,
"LR",1986,245,1986-09-02,1,4.000,1,"R",5.630,6.120,2,,,
"LR",1986,245,1986-09-02,2,4.000,1,"R",6.140,6.520,21,,,
"LR",1986,245,1986-09-02,1,4.000,2,"N",,,6,,,
"LR",1986,245,1986-09-02,1,6.000,1,"R",5.570,6.110,5,,,
"LR",1986,245,1986-09-02,2,6.000,1,"R",6.040,6.470,22,,,
"LR",1986,245,1986-09-02,1,8.000,1,"R",5.290,6.490,24,,,
"LR",1986,245,1986-09-02,1,9.000,1,"R",5.590,7.130,133,,,
"LR",1986,247,1986-09-04,1,0.000,1,"R",5.610,,,,,
"LR",1986,251,1986-09-08,1,0.000,1,"R",5.680,,5,,,
"LR",1986,253,1986-09-10,1,0.000,1,"R",5.600,,,,,
"LR",1986,255,1986-09-12,1,0.000,1,"R",5.510,,,,,
